"Date","open SRT Price in USD","high SRT Price in USD","low SRT Price in USD","close SRT Price in USD","SRT Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"03-Jul-17",,,,,,
"04-Jul-17",,,,,,
"05-Jul-17",,,,,,
"06-Jul-17",,,,,,
"07-Jul-17",,,,,,
"10-Jul-17",,,,,,
"11-Jul-17",,,,,,
"12-Jul-17",,,,,,
"13-Jul-17",,,,,,
"14-Jul-17",,,,,,
"17-Jul-17",,,,,,
"18-Jul-17",,,,,,
"19-Jul-17",,,,,,
"20-Jul-17",,,,,,
"21-Jul-17",,,,,,
"24-Jul-17",,,,,,
"25-Jul-17",,,,,,
"26-Jul-17",,,,,,
"27-Jul-17",,,,,,
"28-Jul-17",,,,,,
"31-Jul-17",,,,,,
"01-Aug-17",,,,,,
"02-Aug-17",,,,,,
"03-Aug-17",,,,,,
"04-Aug-17",,,,,,
"07-Aug-17",,,,,,
"08-Aug-17",,,,,,
"09-Aug-17",,,,,,
"21-Jun-19",7.87,7.95,7.76,7.77,39055
"24-Jun-19",7.768,7.77,7.53,7.57,58268,1.350215,0.8696,,205194.8368
"25-Jun-19",7.58,7.62,7.48,7.5,56561,1.354528,0.8343,,191027.4486
"26-Jun-19",7.5,7.625,7.43,7.6,48057,1.355963,0.9155,,191381.6865
"27-Jun-19",7.6,7.91,7.6,7.73,63356,1.245694,0.8433,,176186.745
"28-Jun-19",7.81,8.39,7.81,8.17,1824864,0.928388,0.8267,219750,178386.7488
"01-Jul-19",8.3,8.46,8.18,8.39,244362,0.917159,0.8801,,184352.8608
"02-Jul-19",8.36,8.39,8.135,8.24,99801,1.680571,1.0195,,332778.5409
"03-Jul-19",8.25,8.25,7.97,8.14,50498,1.866298,1.0981,,368929.4508
"04-Jul-19",,,,,,1.862794,1.098,,368929.4508
"05-Jul-19",8.12,8.12,7.79,7.86,39343,1.617102,1.1245,,318571.7367
"08-Jul-19",7.86,7.97,7.76,7.78,154980,1.820276,1.219,,364902.3252
"09-Jul-19",7.78,7.8,7.24,7.34,191581,1.601697,1.1556,,320417.5026
"10-Jul-19",7.4,7.4,7.1314,7.25,110738,1.743996,1.1013,,426315
"11-Jul-19",7.25,7.325,7.12,7.14,114657
"12-Jul-19",7.15,7.23,7.03,7.03,75305,1.964362,1.0649,,477033.3
"15-Jul-19",7.1,7.13,6.995,7.11,54803,2.028686,1.0678,522906,492393.825
"16-Jul-19",7.08,7.19,7.05,7.06,55948,2.02477,1.0842,,493514.55
"17-Jul-19",7.05,7.09,6.81,6.92,175758,2.12107,1.1362,,526960.5
"18-Jul-19",6.91,6.99,6.7,6.73,65925,2.07967,1.1544,,515313.75
"19-Jul-19",6.71,6.8,6.5661,6.6,71307,2.183949,1.2586,,541947.45
"22-Jul-19",6.6,6.63,6.26,6.46,181318,2.108927,1.2675,,528630.6
"23-Jul-19",6.47,6.59,6.47,6.54,36088,2.120477,1.2487,,528850.35
"24-Jul-19",6.5,6.85,6.41,6.77,105072,2.292657,1.1702,,612427.5072
"25-Jul-19",6.75,6.95,6.59,6.61,96145,2.25737,1.1504,,606204.9258
"26-Jul-19",6.62,6.99,6.62,6.89,43645,2.261394,1.1617,,606675.5412
"29-Jul-19",6.86,7.01,6.72,6.75,66995,2.217348,1.1149,,596635.746
"30-Jul-19",6.75,6.96,6.75,6.81,55198
"31-Jul-19",6.8,6.98,6.7,6.71,43831,2.1686,1.1312,481360,579641.301
"01-Aug-19",6.75,6.88,6.72,6.8,37670,2.333055,1.1617,,623722.2768
"02-Aug-19",6.8,6.855,6.75,6.85,48116,2.367945,1.1078,,634023.525
"05-Aug-19",6.8,6.8,6.61,6.73,89351,2.338417,1.0853,,638049.9012
"06-Aug-19",6.77,6.85,6.75,6.8,70071,2.421239,1.143,,656769.936
"07-Aug-19",6.77,6.93,6.7,6.82,45732,2.54576,1.0846,,686941.6122
"08-Aug-19",6.8,7.275,6.8,7.14,123309,2.565463,1.0686,,698916.1596
"09-Aug-19",7.03,7.05,6.8,6.97,91002,2.490014,1.0663,,565068.504
"12-Aug-19",6.99,6.99,6.76,6.81,127713,2.497888,1.0469,,556500.296
"13-Aug-19",6.8,6.94,6.71,6.74,134560,2.604127,1.026,,582012.376
"14-Aug-19",6.7,6.7,6.35,6.38,101380,2.697749,1.0203,,605599.016
"15-Aug-19",6.43,6.47,6.23,6.46,89081,2.434556,1.0104,507218,551060.928
"16-Aug-19",6.49,6.54,6.3692,6.45,65966,2.467246,1.0042,,558522.008
"19-Aug-19",6.49,6.66,6.46,6.59,68432,2.454404,1.0026,,560303.04
"20-Aug-19",6.59,6.5904,6.43,6.52,33778,2.353585,0.9944,,531469.576
"21-Aug-19",6.54,6.655,6.39,6.4,39470,2.377636,0.9751,,534839.096
"22-Aug-19",6.43,6.46,6.16,6.18,54262,1.919518,1.0183,,428988.032
"23-Aug-19",6.19,6.25,6.11,6.2,169753,1.901375,1.0168,,428410.4
"26-Aug-19",6.23,6.57,6.22,6.53,58037,1.95879,1.0337,,405470.0692
"27-Aug-19",6.56,6.57,6.34,6.35,34568,1.877988,1.0618,,384623.4094
"28-Aug-19",6.35,6.44,6.325,6.39,23279,1.792124,1.1033,,362610.1482
"29-Aug-19",6.43,6.47,6.36,6.4,22964,1.757249,1.0902,,352161.4574
"30-Aug-19",6.43,6.43,6.21,6.23,37331,1.760586,1.0833,473074,347241.4428
"02-Sep-19",,,,,,1.749313,1.0833,,347241.4428
"03-Sep-19",6.2,6.205,6,6.05,53632,1.608653,1.1484,,316808.3628
"04-Sep-19",6.1,6.14,6.035,6.1,26044,1.662982,1.1443,,325633.956
"05-Sep-19",6.15,6.43,6.15,6.43,57238,1.65666,1.1401,,323605.084
"06-Sep-19",6.45,6.54,6.4,6.47,43214,1.666973,1.1457,,325278.9034
"09-Sep-19",6.5,6.61,6.45,6.54,44059,1.477343,1.2218,,288454.8766
"10-Sep-19",6.55,7.07,6.52,6.86,107682,1.450861,1.2024,,283331.9748
"11-Sep-19",6.86,7.02,6.675,6.94,56911,1.41518,1.1687,,373018.849
"12-Sep-19",6.98,7.15,6.91,7.06,44085,1.43511,1.1349,,375431.5264
"13-Sep-19",7.09,7.09,6.9,6.97,39317,1.467557,1.1477,466485,380919.1848
"16-Sep-19",6.94,6.96,6.78,6.82,31543,1.520737,1.1373,,384183.3954
"17-Sep-19",6.82,6.83,6.37,6.58,54694,1.516647,1.1939,,380398.8034
"18-Sep-19",6.6,6.74,6.6,6.63,33663,1.529502,1.2055,,381676.1032
"19-Sep-19",6.65,6.71,6.55,6.6,36323,1.456728,1.1385,,363462.7542
"20-Sep-19",6.6,6.65,6.48,6.61,79103,1.405155,0.9703,,352723.9744
"23-Sep-19",6.6,6.63,6.48,6.49,30083,1.478387,0.9991,,373917.6896
"24-Sep-19",6.53,6.57,6.44,6.49,70627,1.527934,1.0323,,471056.553
"25-Sep-19",6.5,6.64,6.5,6.56,25129,1.349421,1.0396,,413912.1405
"26-Sep-19",6.55,6.59,6.5,6.5,22884,1.41059,1.0194,,430472.358
"27-Sep-19",6.53,6.6,6.45,6.46,19206,1.35956,0.9947,,413025.819
"30-Sep-19",6.46,6.53,6.45,6.47,32856,1.899779,0.9797,482737,417923.9115
"01-Oct-19",6.5,6.6,6.36,6.39,51695,1.880146,1.1239,,411812.958
"02-Oct-19",6.36,6.41,6.351,6.4,45549,1.930443,0.9843,,404769.0345
"03-Oct-19",6.38,6.47,6.25,6.28,58057,2.004575,0.9738,,416384.511
"04-Oct-19",6.28,6.41,6.28,6.38,36220,2.095206,0.9452,,433784.4015
"07-Oct-19",6.4,6.54,6.4,6.52,82596,2.087966,0.9527,,436536.663
"08-Oct-19",6.5,6.6,6.47,6.58,34757,2.030053,0.9399,,421282.6035
"09-Oct-19",6.63,6.64,6.56,6.61,45640,2.032495,0.9204,,475302.8502
"10-Oct-19",6.65,6.77,6.64,6.66,19397,2.142518,0.9249,,481337.0627
"11-Oct-19",6.68,6.9,6.675,6.86,33808,2.182501,0.9108,,481337.0627
"14-Oct-19",6.82,6.86,6.64,6.68,17293,2.253228,0.909,,483461.1055
"15-Oct-19",6.65,6.79,6.65,6.77,16221,2.213651,0.9041,459130,469654.8273
"16-Oct-19",6.77,6.79,6.7,6.7,16667,2.216666,1.0198,,465792.9313
"17-Oct-19",6.72,6.77,6.65,6.65,19371,2.096762,0.9029,,436490.7954
"18-Oct-19",6.65,6.7,6.65,6.68,50201,2.185942,0.8856,,440400.9651
"21-Oct-19",6.7,6.7,6.65,6.65,23313,2.250182,0.8701,,446386.9039
"22-Oct-19",6.65,6.7,6.6,6.62,39449,2.197841,0.8755,,434028.8367
"23-Oct-19",6.65,6.7,6.63,6.68,29751,2.27512,0.8716,,430842.7725
"24-Oct-19",6.67,6.67,6.46,6.49,33679,2.340104,0.8426,,432913.677
"25-Oct-19",6.52,6.52,6.4,6.42,17912,2.408731,0.8298,,434612.458
"28-Oct-19",6.4,6.51,6.4,6.48,22528,2.656484,0.7816,,470149.12
"29-Oct-19",6.45,6.57,6.45,6.54,19085,2.770568,0.7688,,485713.627
"30-Oct-19",6.52,6.52,6.385,6.48,20049,2.74202,0.7615,,473959.899
"31-Oct-19",6.44,6.57,6.44,6.5,31462,2.721656,0.7548,422185,467072.949
"01-Nov-19",6.51,6.575,6.48,6.54,18494,2.803619,0.5579,,477403.374
"04-Nov-19",6.59,6.59,6.46,6.47,27506,2.801264,0.6792,,475704.593
"05-Nov-19",6.5,6.54,6.49,6.5,11346,2.803606,0.6767,,470516.424
"06-Nov-19",6.51,6.58,6.43,6.46,13474,2.890445,0.6559,,473638.508
"07-Nov-19",6.59,7.47,6.59,7.21,166061,2.708501,0.6461,,457431.219
"08-Nov-19",7.16,7.34,7.09,7.11,118897,2.304925,0.6386,,398065.71
"11-Nov-19",7.06,7.3,7.06,7.24,76012,2.367099,0.6385,,397744.319
"12-Nov-19",7.2,7.27,7.1135,7.21,69424,2.227475,0.6525,,340492.2025
"13-Nov-19",7.15,7.3,7.15,7.23,84141,2.102767,0.6239,,317103.1535
"14-Nov-19",7.25,7.2888,7.12,7.15,78896
"15-Nov-19",7.27,7.304,7.23,7.27,68212,2.023997,0.5843,351957,296711.618
"18-Nov-19",7.24,7.7,7.2364,7.7,88442,1.968568,0.581,,286748.052
"19-Nov-19",7.7,7.94,7.665,7.9,61021,1.950939,0.5817,,285481.497
"20-Nov-19",7.84,8,7.78,7.94,51927,2.029954,0.5881,,295487.2815
"21-Nov-19",7.95,7.95,7.89,7.89,12540,2.115256,0.6461,,305788.5955
"22-Nov-19",7.95,7.95,7.825,7.91,17559,1.913206,0.5864,,274589.124
"25-Nov-19",7.94,8,7.85,7.88,45046,2.043118,0.5844,,280204.1845
"26-Nov-19",7.84,7.9872,7.84,7.9,43926,1.963567,0.5861,,319400.9775
"27-Nov-19",7.92,7.97,7.8774,7.9,35754,1.875602,0.5846,,302753.4114
"28-Nov-19",,,,,,1.869646,0.5846,,302753.4114
"29-Nov-19",7.89,7.98,7.89,7.94,8533,1.909245,0.6039,289887,307575.2223
"02-Dec-19",7.95,7.96,7.86,7.91,51753,1.833398,0.6072,,299057.8629
"03-Dec-19",7.91,8,7.9,7.99,39722,1.722618,0.5958,,280544.9247
"04-Dec-19",7.96,8.22,7.96,8.06,61772,1.676972,0.597,,273892.9374
"05-Dec-19",8.05,8.18,8.01,8.04,39430,1.772888,0.5899,,290927.6562
"06-Dec-19",7.99,8.2,7.93,8.16,68818,1.759066,0.5911,,289801.3938
"09-Dec-19",8.16,8.22,8.05,8.06,43524,1.940727,0.5924,,319788.1302
"10-Dec-19",8.1,8.22,8.07,8.1,24744,2.093891,0.5934,,323021.0841
"11-Dec-19",8.1,8.12,8.02,8.06,26363,2.057127,0.5945,,308352.8019
"12-Dec-19",8.03,8.07,7.97,8.02,36931,2.128198,0.5953,,316730.5362
"13-Dec-19",8.05,8.05,7.97,8.01,19190,2.093095,0.5964,261670,308729.655
"16-Dec-19",8.04,8.17,8,8.06,49838,2.212279,0.5972,,327543.3213
"17-Dec-19",8.06,8.1,8.03,8.08,27621,2.057402,0.5975,,304178.4291
"18-Dec-19",8.06,8.13,8.05,8.06,50617,1.921115,0.5844,,283596.4521
"19-Dec-19",8.05,8.05,7.91,7.91,32240,1.990642,0.5976,,293713.5084
"20-Dec-19",7.92,7.95,7.84,7.93,82547,1.850845,0.598,,277682.7573
"23-Dec-19",7.9,8.07,7.84,8.04,22407,1.92471,0.5979,,282900.7233
"24-Dec-19",8.05,8.06,8.01,8.06,8145
"25-Dec-19",,,,,,1.804834,0.7524,,220666.311
"26-Dec-19",8.05,8.1,7.99,8,33583,1.66657,0.6276,,204416.604
"27-Dec-19",8.01,8.03,7.96,8,14957
"30-Dec-19",8.006,8.02,7.96,7.97,21476,1.614614,0.599,,197613.184
"31-Dec-19",8.02,8.08,7.94,7.98,27513,1.48222,0.5996,243166,180473.799
"01-Jan-20",,,,,,1.477522,0.5996,,180473.799
"02-Jan-20",8.24,8.24,7.9171,8.14,23946,1.512764,0.6084,,182828.829
"03-Jan-20",8.05,8.21,7.95,7.99,30077,1.548827,0.6232,,186099.704
"06-Jan-20",7.92,8.15,7.86,8.07,34986,1.572536,0.5993,,187565.056
"07-Jan-20",8.07,8.23,8.02,8.18,31695,1.600229,0.5992,,190234.09
"08-Jan-20",8.2,8.29,8.05,8.18,31464,1.597149,0.5994,,186099.704
"09-Jan-20",8.25,8.27,8.195,8.21,35166,1.645051,0.5992,,191699.442
"10-Jan-20",8.22,8.3,8.18,8.24,33901,1.680791,0.5991,,262667.9132
"13-Jan-20",8.22,8.28,8.17,8.25,36458,1.70604,0.5989,,269038.8624
"14-Jan-20",8.25,8.3,7.96,7.98,59773,1.800251,0.5985,,286182.0654
"15-Jan-20",7.92,8.02,7.735,7.83,101542,1.463915,0.6079,211706,240369.591
"16-Jan-20",7.88,8.14,7.863,8.05,31411,1.457961,0.6078,,240782.9732
"17-Jan-20",8.15,8.17,7.88,7.9,37066,1.580829,0.7559,,263081.2954
"20-Jan-20",,,,,,1.572326,0.7559,,263081.2954
"21-Jan-20",8.215,8.215,7.99,8.12,24439,1.628357,0.7293,,270643.758
"22-Jan-20",8.12,8.12,7.95,7.95,16705,1.562809,0.6828,,259093.373
"23-Jan-20",7.98,8.01,7.96,7.96,14266,1.471262,0.6203,,241561.1044
"24-Jan-20",8,8.07,7.99,8,17775,1.504873,0.5995,,245962.409
"27-Jan-20",7.91,8.09,7.85,7.86,21786,1.495804,0.5995,,216257.679
"28-Jan-20",7.85,8.02,7.85,7.96,16273,1.556884,0.5994,,222926.418
"29-Jan-20",7.93,8.05,7.89,7.93,12388,1.528622,0.5995,,218014.8388
"30-Jan-20",7.88,7.99,7.84,7.98,14154,1.398522,0.6266,,199088.3224
"31-Jan-20",7.94,7.99,7.63,7.63,42505,1.452268,0.6273,180086,208551.5806
"03-Feb-20",7.66,8.1,7.64,8.04,36759,1.448664,0.634,,210308.7404
"04-Feb-20",8.04,8.1596,7.99,8.03,19512,1.611957,0.599,,232050.9466
"05-Feb-20",8.07,8.07,7.93,7.98,12651,1.609027,0.6147,,230293.7868
"06-Feb-20",7.97,8,7.7376,7.82,26944,1.550598,0.6073,,223286.3182
"07-Feb-20",7.78,7.8696,7.75,7.76,14699,1.515799,0.5994,,218374.739
"10-Feb-20",7.75,7.82,7.58,7.65,31777,1.637571,0.5994,,216257.679
"11-Feb-20",7.69,7.8,7.65,7.71,18684,1.669504,0.5995,,188874.1968
"12-Feb-20",7.71,7.9,7.67,7.86,14678,1.705953,0.5995,,187955.7582
"13-Feb-20",7.88,7.88,7.75,7.78,16026,1.774757,0.5994,,190981.203
"14-Feb-20",7.7668,7.86,7.7668,7.82,7674,1.811311,0.6159,125111,188261.9044
"17-Feb-20",,,,,,1.881822,0.6159,,188261.9044
"18-Feb-20",7.86,7.88,7.7839,7.84,5808,1.864216,0.5995,,184029.8834
"19-Feb-20",7.95,8.02,7.82,7.85,9015,1.962829,0.5994,,186136.8896
"20-Feb-20",7.79,7.91,7.66,7.73,26077,1.914279,0.6086,,178267.1314
"21-Feb-20",7.78,7.78,7.52,7.52,27196,1.919676,0.6087,,176448.2628
"24-Feb-20",7.56,7.69,7.38,7.39,30136,1.862755,0.6,,174035.1104
"25-Feb-20",7.36,7.52,7,7.03,36655,3.12067,0.5971,,292441.6554
"26-Feb-20",7.13,7.18,6.95,7.04,10350,1.980187,0.5997,,121082.4258
"27-Feb-20",6.88,7.09,6.82,6.84,24275,2.090864,0.6157,,126524.7543
"28-Feb-20",6.8,6.94,6.15,6.23,45266,2.057046,0.5994,120666,125111
"02-Mar-20",6.39,6.48,6.3,6.48,19929,2.159782,0.5991,,132154.7493
"03-Mar-20",6.44,6.6,6.44,6.51,31604,2.006848,0.6039,,121482.781
"04-Mar-20",6.6,6.73,6.6,6.72,32725,2.097841,0.632,,126524.7543
"05-Mar-20",6.6,6.78,5.88,5.98,77014,2.494572,0.6393,,151672.0653
"06-Mar-20",5.95,5.97,5.66,5.69,41760,1.975736,0.6301,,120281.7154
"09-Mar-20",5.81,5.81,4.35,4.39,75035,1.873674,0.6089,,114439.0317
"10-Mar-20",4.5,4.66,4.0601,4.36,89988,1.921736,0.6168,,116008.2924
"11-Mar-20",4.28,4.46,4.28,4.35,25157,1.995306,0.6031,,120472.9344
"12-Mar-20",4.25,4.38,3.57,4.08,59081,1.807106,0.6085,,110964.4536
"13-Mar-20",4.4,6,4.4,5.67,133649,1.987287,0.6094,151194,128038.6926
"16-Mar-20",5.22,5.23,3.64,3.78,109884,2.114032,0.6054,,142216.9476
"17-Mar-20",3.9,4.465,3.7305,4.4,143403,2.012,0.8277,,141239.553
"18-Mar-20",4.05,4.43,3.45,3.5,127928,1.9973,0.8781,,146476.4574
"19-Mar-20",3.45,3.67,3.23,3.5,110940,1.954898,0.977,,147067.7208
"20-Mar-20",3.48,4.245,3.48,4.1,158657,1.925826,0.9301,,152497.6908
"23-Mar-20",4.1,4.32,4.05,4.29,83669,2.009115,0.9318,,159158.454
"24-Mar-20",4.51,4.59,4.28,4.59,95808,2.219153,0.8289,,213606.8832
"25-Mar-20",4.87,4.87,3.92,4.02,141174,1.787373,0.9151,,180843.1434
"26-Mar-20",4.01,4.16,3.6,4.03,265030,1.51958,1.0151,,165965.6538
"27-Mar-20",3.9,4.08,3.6935,4.08,141569,1.478973,0.9674,,167341.5192
"30-Mar-20",4.01,4.06,3.95,4.05,154500,1.325617,1.0168,,156712.581
"31-Mar-20",3.99,4.1,3.69,3.76,108565,1.468515,1.0442,149323,178257.726
"01-Apr-20",3.6,3.63,3.3,3.31,75158,1.598637,1.0163,,196824.3492
"02-Apr-20",3.3,3.4408,2.95,3.01,61703,1.624642,0.9622,,200483.244
"03-Apr-20",3,3.01,2.92,2.98,93193,1.46883,0.8351,,184910.262
"06-Apr-20",3.02,3.3,3.01,3.11,148956,1.426076,0.8286,,185590.635
"07-Apr-20",3.17,3.25,2.75,2.85,67470,1.457069,0.8107,,191320.8876
"08-Apr-20",2.86,3.1,2.85,2.95,104517,1.437246,0.8421,,192469.962
"09-Apr-20",3.05,3.25,3.025,3.13,107918,1.442009,0.8139,,165061.6442
"10-Apr-20",,,,,,1.432661,0.8139,,165061.6442
"13-Apr-20",3.28,3.35,3.13,3.19,93172,1.404003,0.9255,,164300.0969
"14-Apr-20",3.33,3.3601,3.1,3.14,54410,1.436662,0.9505,,168899.2453
"15-Apr-20",3.14,3.14,3,3.09,61391,1.592759,0.9291,140601,187340.6358
"16-Apr-20",3.09,3.09,2.75,2.78,101197,1.550444,0.9098,,182353.2476
"17-Apr-20",2.88,3.11,2.88,3.09,59604,1.565143,0.9108,,185414.3691
"20-Apr-20",3.09,3.09,2.7591,2.83,48665,1.607349,0.907,,190984.117
"21-Apr-20",2.8,3.04,2.8,3.02,37488,1.822164,0.8773,,215174.443
"22-Apr-20",3.07,3.23,3.01,3.17,56687,1.84767,0.8666,,219982.6436
"23-Apr-20",3.17,3.5,3.16,3.36,46693,1.901053,0.8557,,228046.0856
"24-Apr-20",3.41,3.5,3.3921,3.48,47024,1.882426,0.858,,170858.3352
"27-Apr-20",3.5,3.79,3.5,3.75,44957,1.835118,0.8525,,167694.8127
"28-Apr-20",3.92,3.9593,3.5,3.59,67612,1.763172,0.8624,,162942.4989
"29-Apr-20",3.69,4.56,3.5901,4.52,61070,1.778069,0.873,,166106.0214
"30-Apr-20",4.64,4.64,3.9701,4.17,123159,1.781407,0.8953,176587,170858.3352
"01-May-20",3.93,4.0485,3.7,3.79,55975,1.838182,0.9159,,179069.4336
"04-May-20",3.73,3.89,3.64,3.87,31448,1.726434,0.8803,,167976.0147
"05-May-20",4.01,4.0388,3.75,3.82,27440,1.732088,0.8933,,168847.7409
"06-May-20",3.75,3.77,3.29,3.41,69259,1.702077,0.8847,,168116.6157
"07-May-20",3.47,3.6,3.4101,3.49,26825,1.813001,0.8477,,179069.4336
"08-May-20",3.65,3.72,3.47,3.7,41561,1.613321,0.8255,,160341.3804
"11-May-20",3.63,3.69,3.44,3.55,52589,1.569796,0.8301,,162018.5725
"12-May-20",3.62,3.62,3.36,3.38,90647,1.639435,0.8494,,171995.738
"13-May-20",3.4,3.4,3.07,3.16,31890,1.381402,0.8331,,145490.0293
"14-May-20",3.14,3.175,2.83,3.03,49579,1.465123,0.8129,,155467.1948
"15-May-20",3.13,3.21,3,3.2,33434,1.374426,0.8396,191252,146673.1622
"18-May-20",3.32,3.61,3.2093,3.61,76852,1.496933,0.8344,,159934.8459
"19-May-20",3.56,3.56,3.36,3.44,39349,1.469453,0.8566,,158151.3172
"20-May-20",3.5,3.78,3.4697,3.77,47195,1.810159,0.8735,,196417.7201
"21-May-20",3.72,4.15,3.715,4.03,87012,1.735331,0.8714,,190766.9361
"22-May-20",4.05,4.15,3.95,4.08,66049,1.770895,0.8826,,196276.4505
"25-May-20",,,,,,1.754323,0.8826,,196276.4505
"26-May-20",4.17,4.38,4.15,4.18,91551,1.539128,0.9225,,174185.4168
"27-May-20",4.3,4.3,4.09,4.22,270972,1.418502,0.903,,220723.9332
"28-May-20",4.31,4.37,4.19,4.32,107962,1.314338,0.9316,,207910.0492
"29-May-20",4.3,4.3,4.055,4.21,65121,1.246909,0.9419,204102,198003.1956
"01-Jun-20",4.2,4.33,4.12,4.29,60917,1.21875,0.9514,,192762.8908
"02-Jun-20",4.25,4.312,4.15,4.28,33428,1.37859,0.8937,,216057.3844
"03-Jun-20",4.28,4.47,4.2,4.36,99029,1.316611,0.9124,,209459.1904
"04-Jun-20",4.33,4.53,4.21,4.35,101640,1.298307,0.9064,,209267.9384
"05-Jun-20",4.35,4.81,4.35,4.67,108435,1.293422,0.9119,,211409.9608
"08-Jun-20",4.9,5.27,4.7362,5.19,140066,1.279071,0.9228,,213150.354
"09-Jun-20",5.2,5.25,4.8873,5.1,133003,1.307627,0.9342,,226512.3996
"10-Jun-20",5.15,5.2725,4.82,4.93,231380,1.294742,0.9268,,230533.209
"11-Jun-20",4.44,4.76,4.3,4.58,203484,1.263201,0.8964,,229329.0072
"12-Jun-20",4.77,4.85,4.55,4.85,100301,1.438917,0.8622,,264557.0124
"15-Jun-20",4.55,5.2,4.55,4.99,93845,1.33491,0.8946,242163,245126.502
"16-Jun-20",5.1,5.1,4.66,5.07,107795,1.170435,1.0076,,215511.3018
"17-Jun-20",5.05,5.1,4.79,4.84,59590,1.204486,0.94,,219919.905
"18-Jun-20",4.76,5.01,4.76,4.82,86542,1.272607,0.9131,,230125.005
"19-Jun-20",4.88,5.02,4.82,4.97,93941,1.398582,0.8538,,251433.2538
"22-Jun-20",4.95,5.13,4.83,5.09,62188,1.472113,0.8248,,259250.3604
"23-Jun-20",5.2,5.2,4.89,4.94,41053,1.813207,0.7556,,316684.6632
"24-Jun-20",4.88,4.88,4.6,4.77,60286,1.552585,0.8255,,266790.9771
"25-Jun-20",4.75,5,4.67,4.99,36492,1.526022,0.84,,259453.4382
"26-Jun-20",4.96,4.96,4.63,4.87,98261,1.715968,0.8504,,289530.0828
"29-Jun-20",4.98,5.1,4.85,4.97,96551,1.820188,0.8734,,294470.208
"30-Jun-20",4.93,5.12,4.93,5.08,33881,1.897171,0.894,320645,304156.728
"01-Jul-20",5,5.08,4.9,5.06,32209,1.897695,0.8831,,295463.0763
"02-Jul-20",5.2,5.319,5.0901,5.24,65893,1.824827,0.8689,,283597.0893
"03-Jul-20",,,,,,1.818626,0.8687,,283597.0893
"06-Jul-20",5.21,5.28,5.015,5.15,53130,1.829577,0.8723,,282991.6818
"07-Jul-20",5.1,5.1,5.03,5.06,44150,1.789665,0.8366,,270931.9644
"08-Jul-20",5.06,5.1,4.84,4.86,40107,1.773596,0.8259,,266984.7075
"09-Jul-20",4.88,4.88,4.51,4.63,51845,1.846418,0.8044,,274879.2213
"10-Jul-20",4.6,4.94,4.6,4.93,24267,1.872811,0.7889,,288740.8225
"13-Jul-20",4.93,5,4.71,4.78,58316,1.84374,0.7828,,283321.922
"14-Jul-20",4.82,4.93,4.27,4.87,105920,1.602021,0.8172,,246864.5855
"15-Jul-20",5,5.24,4.9101,4.98,88501,1.70609,0.8331,329041,264788.641
"16-Jul-20",4.95,5.06,4.91,5.06,32990,1.810891,0.8332,,279377.9885
"17-Jul-20",5.05,5.2,4.98,5.08,37637,1.865652,0.8366,,283963.212
"20-Jul-20",5.07,5.07,4.83,4.84,17192,1.882749,0.8195,,283963.212
"21-Jul-20",4.85,5.03,4.82,4.95,19528,1.808426,0.8331,,271041.2185
"22-Jul-20",4.93,4.96,4.74,4.78,33039,1.789304,0.8279,,267898.8975
"23-Jul-20",4.75,4.84,4.72,4.77,18546,1.808488,0.8258,,268540.1875
"24-Jul-20",4.74,4.89,4.68,4.73,33690,1.802394,0.8249,,331640.4239
"27-Jul-20",4.68,4.75,4.6697,4.75,12123,1.800724,0.8224,,328777.7672
"28-Jul-20",4.75,4.91,4.75,4.85,6754,1.841864,0.8238,,333450.1494
"29-Jul-20",4.9,5.11,4.9,4.96,72666,1.82692,0.8232,,331113.9583
"30-Jul-20",4.94,5.07,4.89,5,28248,1.790019,0.8194,,322032.4267
"31-Jul-20",5.04,5.04,4.66,4.88,51121,1.77563,0.8119,354559,318149.7429
"03-Aug-20",4.97,5.065,4.94,4.98,25721,1.854284,0.8198,,325948.0146
"04-Aug-20",5,5.14,5,5.09,24500,1.892683,0.7998,,329402.9451
"05-Aug-20",5.1,5.1,4.88,5.03,24997,1.84184,0.7917,,320091.0848
"06-Aug-20",5.09,5.09,4.93,5.03,13979,1.837074,0.7902,,318281.3593
"07-Aug-20",5.01,5.1172,5,5.02,107766,1.844642,0.794,,322427.2759
"10-Aug-20",5.1,5.27,5.04,5.16,94458,1.841813,0.8002,,328909.3836
"11-Aug-20",5.25,5.47,5.09,5.12,86084,1.67726,0.8194,,335058.255
"12-Aug-20",5.2,5.2,4.8706,4.95,63804,1.53036,0.853,,306480.7996
"13-Aug-20",4.98,5.18,4.98,5.06,40051,1.345084,0.8747,,266344.7208
"14-Aug-20",5.09,5.2,4.96,4.98,27244,1.321667,0.8718,319254,261451.8066
"17-Aug-20",5.02,5.28,4.99,5.25,32441,1.835199,0.7981,,364486.652
"18-Aug-20",5.31,5.31,5.17,5.23,31433,1.834543,0.7932,,361331.0769
"19-Aug-20",5.23,5.32,5.19,5.21,59011,1.847827,0.7968,,362465.6657
"20-Aug-20",5.17,5.23,5.15,5.18,19034,1.741055,0.7961,,339951.1692
"21-Aug-20",5.18,5.195,5.1,5.1,32184,1.718834,0.7818,,334490.9606
"24-Aug-20",5.11,5.11,5.01,5.07,25619,1.743091,0.7818,,334490.9606
