"Date","open CRK Price in USD","high CRK Price in USD","low CRK Price in USD","close CRK Price in USD","CRK Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"02-Jan-17",,,,,,
"03-Jan-17",,,,,,
"04-Jan-17",,,,,,
"05-Jan-17",,,,,,
"06-Jan-17",,,,,,
"09-Jan-17",,,,,,
"10-Jan-17",,,,,,
"11-Jan-17",,,,,,
"03-Jul-17",,,,,,
"04-Jul-17",,,,,,
"05-Jul-17",,,,,,
"06-Jul-17",,,,,,
"07-Jul-17",,,,,,
"10-Jul-17",,,,,,
"11-Jul-17",,,,,,
"12-Jul-17",,,,,,
"13-Jul-17",,,,,,
"14-Jul-17",,,,,,
"17-Jul-17",,,,,,
"18-Jul-17",,,,,,
"19-Jul-17",,,,,,
"20-Jul-17",,,,,,
"21-Jul-17",,,,,,
"24-Jul-17",,,,,,
"25-Jul-17",,,,,,
"26-Jul-17",,,,,,
"27-Jul-17",,,,,,
"28-Jul-17",,,,,,
"31-Jul-17",,,,,,
"01-Aug-17",,,,,,
"02-Aug-17",,,,,,
"03-Aug-17",,,,,,
"04-Aug-17",,,,,,
"07-Aug-17",,,,,,
"08-Aug-17",,,,,,
"12-Jun-19",5.01,5.81,4.84,5.49,1288356,9.113776,4.5854,,1779603.892
"13-Jun-19",5.65,5.67,5.18,5.21,1092912,10.538103,4.736,,2151410.833
"14-Jun-19",5.25,5.2645,4.87,5,544941,11.391153,4.8274,2317680,2347851.044
"17-Jun-19",5.01,5.1,4.87,5.06,384842,10.654961,5.0031,,2208589.229
"18-Jun-19",5.08,5.18,4.95,5.12,451557,10.744957,5.1006,,2244399.41
"19-Jun-19",5.12,5.17,5,5.04,209644,10.874836,5.1504,,2251325.659
"20-Jun-19",5.15,5.37,5.09,5.16,575119
"21-Jun-19",5.17,5.2441,5.07,5.16,492794
"24-Jun-19",5.2,5.38,5.08,5.15,387976,10.817893,5.2399,,2301725.173
"25-Jun-19",5.12,5.29,5.09,5.21,278328,11.00014,5.2671,,2307018.672
"26-Jun-19",5.29,5.45,5.22,5.34,344025,11.101772,5.3474,,2344565.088
"27-Jun-19",5.34,5.439,5.15,5.17,591923,10.789405,5.4789,,2324864.808
"28-Jun-19",5.17,5.61,5.17,5.57,2134735,9.770045,5.7515,2564478,2307482.208
"01-Jul-19",5.71,6.59,5.71,6.04,976734,9.691235,6.1782,,2403897.696
"02-Jul-19",6.03,6.21,5.69,5.75,454847,10.052086,16.7404,,2526039.432
"03-Jul-19",5.82,5.94,5.54,5.59,412099,10.002064,19.6341,,2541799.656
"04-Jul-19",,,,,,10.290242,22.4463,,2639605.752
"05-Jul-19",5.65,5.72,5.54,5.67,275315,10.678649,28.1367,,2749232.016
"08-Jul-19",5.63,5.71,5.5306,5.57,331098,10.657537,36.3004,,2758966.272
"09-Jul-19",5.61,5.82,5.53,5.82,403858,10.797729,41.168,,2824093.08
"10-Jul-19",5.87,5.96,5.7,5.88,539119,10.73909,48.3278,,3172515.7338
"11-Jul-19",5.94,6,5.7,5.99,304939,10.883544,56.5808,,3237653.475
"12-Jul-19",6,6.03,5.7,5.9,350468,10.515512,61.1279,,3154307.94
"15-Jul-19",5.97,6.1101,5.72,5.8,428922,10.410279,64.3321,2619086,3143793.5802
"16-Jul-19",5.78,5.97,5.6751,5.82,400051,10.744888,76.8119,,3277915.7796
"17-Jul-19",5.9,5.91,5.43,5.61,747281,10.552479,81.8321,,3286635.0048
"18-Jul-19",5.8,5.92,5.62,5.85,483410,10.831734,92.9331,,3425116.8168
"19-Jul-19",5.87,6.03,5.63,6.01,462494,10.85598,101.0034,,3479227.3026
"22-Jul-19",6,6.18,5.91,6.02,384617,10.77444,105.8315,,3448197.1188
"23-Jul-19",5.98,6.24,5.98,6.24,469069,10.91306,112.9337,,3526670.1456
"24-Jul-19",6.22,6.41,6.03,6.11,851717,10.86981,123.7541,,2988900.9432
"25-Jul-19",6.15,6.66,6.07,6.65,709756,10.39308,129.1562,,2907447.3686
"26-Jul-19",6.66,6.75,6.35,6.35,468503,10.272739,135.268,,2901423.4708
"29-Jul-19",6.41,6.6,5.81,6.2,563738,10.156909,140.77,,2906923.5514
"30-Jul-19",6.24,6.58,6.0628,6.57,507510
"31-Jul-19",6.62,6.9447,6.62,6.83,471756,10.472886,156.2172,3054758,3030544.4106
"01-Aug-19",6.75,6.93,6.27,6.36,559116,10.636442,160.4898,,3109640.8078
"02-Aug-19",6.34,6.55,6.2,6.25,341125,10.027841,155.5686,,2947781.293
"05-Aug-19",6.06,6.07,5.61,5.93,580462,9.545423,154.5327,,2867113.4442
"06-Aug-19",6.03,6.15,5.68,6.02,497020,10.289528,161.3507,,3092616.7488
"07-Aug-19",5.8,6.12,5.55,5.67,852598,10.563603,165.4098,,3244261.8282
"08-Aug-19",5.71,5.8,5.56,5.73,374718,10.295284,165.8781,,3180618.0384
"09-Aug-19",5.73,5.89,5.43,5.52,401786,10.258246,170.8208,,3199248.0534
"12-Aug-19",5.46,5.83,5.17,5.59,407724,10.20008,171.6179,,3202913.763
"13-Aug-19",5.54,5.77,5.38,5.53,342517,9.866118,169.8395,,3083472.7252
"14-Aug-19",5.33,5.5,5.24,5.33,377106,10.529363,175.1173,,3304942.6802
"15-Aug-19",5.29,5.44,5.1,5.4,407223,10.327468,175.2435,3236246,3259121.3102
"16-Aug-19",5.47,5.54,5.31,5.36,338735,10.563043,174.3935,,3348014.768
"19-Aug-19",5.48,5.75,5.36,5.72,359876,9.923803,168.6516,,3188250.9246
"20-Aug-19",5.7,6.09,5.66,5.88,523959,9.814473,167.8744,,3154954.0624
"21-Aug-19",6,6.15,5.77,5.8,678504,9.907757,167.771,,3230406.585
"22-Aug-19",5.85,5.91,5.5,5.51,388751,9.809675,169.2681,,3223686.1174
"23-Aug-19",5.5,5.53,5.12,5.17,325930,10.569465,173.4971,,3484562.4506
"26-Aug-19",5.2,5.33,5.11,5.3,273439,10.595789,173.8604,,3497087.4276
"27-Aug-19",5.35,5.37,5.12,5.15,243536,10.6693,174.5726,,3492233.0586
"28-Aug-19",5.17,5.6,5.17,5.55,310132,10.901282,174.2971,,3546601.9914
"29-Aug-19",5.56,5.85,5.56,5.73,249555,10.853122,172.8354,,3540453.124
"30-Aug-19",5.75,6,5.68,5.72,272687,10.611158,171.4571,2779219,3449190.9868
"02-Sep-19",,,,,,10.489795,171.4571,,3449190.9868
"03-Sep-19",5.61,6.15,5.54,6.14,608137,10.593593,172.4184,,3492233.0586
"04-Sep-19",6.19,7.43,6.1695,6.84,3619806,9.898618,174.756,,3586084.1926
"05-Sep-19",7.14,7.55,6.95,7.52,1576751,9.22665,173.0292,,3447249.2392
"06-Sep-19",7.62,8.27,7.51,8.23,1781257,8.798211,174.3589,,3411003.284
"09-Sep-19",8.31,9.42,8.31,9.13,2377426,7.560496,173.9151,,3091909.4284
"10-Sep-19",9.2,9.2,7.86,8.19,2075413,7.322426,173.8506,,3095792.9236
"11-Sep-19",8.28,8.98,8.21,8.72,912702,6.968999,169.7061,,2356221.8682
"12-Sep-19",8.56,8.72,7.85,8.5,942639,7.030357,158.3931,,2350663.4302
"13-Sep-19",8.55,9.62,8.455,9.54,1359212,6.71596,150.9865,2693493,2249221.9367
"16-Sep-19",10.45,10.6985,9.45,10.09,1966564,6.182283,146.7763,,2119154.4875
"17-Sep-19",10.08,10.35,9.427,10.16,1362434,5.945892,143.265,,2069962.3112
"18-Sep-19",10,10.08,9.2,9.36,949278,5.509791,136.1173,,1942396.1591
"19-Sep-19",9.4,9.565,9.1,9.52,733060,5.150677,128.7224,,1827058.5706
"20-Sep-19",9.48,9.605,9.0601,9.34,1080549,5.164102,123.7016,,1867079.3242
"23-Sep-19",9.2,9.5,9.02,9.1,558554,5.633705,121.8311,,2046061.0278
"24-Sep-19",9.08,9.1594,8.16,8.33,1015873,5.354401,112.8093,,2343608.2593
"25-Sep-19",8.18,8.5704,8.17,8.38,379252,5.23498,109.6866,,2290815.7965
"26-Sep-19",8.33,8.4,7.5,7.94,727955,4.708355,106.2295,,2080184.6439
"27-Sep-19",7.67,8,7.67,7.92,391009,4.400775,102.3832,,1946318.0418
"30-Sep-19",7.72,7.95,7.4,7.79,729183,4.403327,100.0463,2342255,1894333.6269
"01-Oct-19",7.83,8.06,7.51,7.59,371387,4.115742,99.1278,,1757504.1825
"02-Oct-19",7.5,7.85,7.26,7.59,639479,4.54013,93.0482,,1924500.7485
"03-Oct-19",7.51,7.78,7.3,7.68,319559,4.458448,90.8823,,1884367.7028
"04-Oct-19",7.68,7.8,7.26,7.39,462445,4.355533,87.7075,,1842887.9106
"07-Oct-19",7.43,7.43,7.12,7.21,447578,4.280225,87.1325,,1817838.4257
"08-Oct-19",7.02,7.12,7,7.01,438299,4.571282,83.8109,,1930426.4331
"09-Oct-19",7.09,7.1965,6.78,6.95,469693,4.352667,81.7781,,2279716.7915
"10-Oct-19",6.8,6.89,6.46,6.66,705543,4.227088,79.0378,,2228655.6325
"11-Oct-19",6.74,6.96,6.675,6.71,616170,4.712554,75.1621,,2488645.9375
"14-Oct-19",6.64,6.87,6.55,6.67,464651,4.90463,74.8546,,2619109.541
"15-Oct-19",6.73,6.99,6.585,6.87,257910,4.424062,72.7356,2439561,2339678.5195
"16-Oct-19",6.8,6.98,6.72,6.76,615101,4.580088,72.5609,,2431963.3665
"17-Oct-19",6.82,7.14,6.65,7.06,304095,4.766877,70.4697,,2525887.792
"18-Oct-19",7.06,7.1996,6.69,6.7,407200,5.195033,66.8933,,2732708.9085
"21-Oct-19",6.72,7.08,6.62,7.05,365872,5.105001,65.5198,,2692187.897
"22-Oct-19",7.12,7.33,7.01,7.02,337770,5.263869,64.1039,,2754257.6545
"23-Oct-19",7,7.38,6.91,7.26,373743,5.356816,63.7339,,2802273.882
"24-Oct-19",7.28,7.54,6.8,6.89,588339,5.242952,62.6667,,2867216.0433
"25-Oct-19",6.87,7.14,6.83,7.11,374817,5.140745,61.4932,,2782075.3644
"28-Oct-19",7.14,7.3102,6.88,6.94,284997,4.974783,60.4034,,2680101.7146
"29-Oct-19",6.88,7.44,6.83,7.32,407101,5.290433,58.985,,2832574.2771
"30-Oct-19",7.35,7.495,6.97,7.01,392781,5.264855,57.5191,,2808178.6671
"31-Oct-19",7,7.01,6.6328,6.84,478018,5.29824,53.8053,2563060,2824279.7697
"01-Nov-19",6.9,7.07,6.63,6.85,518280,5.523119,52.1661,,2946989.688
"04-Nov-19",6.94,7.26,6.88,7.18,638459,5.425034,51.1695,,2922106.1658
"05-Nov-19",7.3,7.65,7.18,7.31,439416,5.727018,50.476,,3067991.9136
"06-Nov-19",7.34,7.34,6.83,7.04,597964,5.551296,49.7213,,2975044.6395
"07-Nov-19",7.2,7.63,6.97,7.54,779419,6.236684,48.6331,,3363178.7946
"08-Nov-19",7.32,7.65,7.16,7.56,503487,5.750601,48.0163,,3077262.2454
"11-Nov-19",7.49,7.52,7.01,7.04,537578,5.711103,47.7354,,3086776.5333
"12-Nov-19",7.05,7.27,6.86,6.88,543764,5.735698,47.08,,2804243.946
"13-Nov-19",6.93,7.3,6.85,7.19,704700,5.743474,47.087,,2826542.568
"14-Nov-19",7.22,7.26,6.7967,6.86,616746
"15-Nov-19",6.85,7.02,6.66,6.77,445993,5.927435,45.6433,2754512,2939060.902
"18-Nov-19",6.79,6.82,6.25,6.42,700763,5.891482,45.4948,,2963153.666
"19-Nov-19",6.45,6.82,6.25,6.79,757215,6.029584,45.4213,,3035944.57
"20-Nov-19",6.78,6.93,6.44,6.84,407612,6.367191,45.0131,,3209207.426
"21-Nov-19",6.87,6.9261,6.55,6.75,329328,6.267238,44.9614,,3145643.538
"22-Nov-19",6.87,6.87,6.46,6.7,350189,6.341245,44.813,,3160509.286
"25-Nov-19",6.61,6.785,6.47,6.63,441814,6.158849,45.0963,,3098226.928
"26-Nov-19",6.59,6.6186,6.295,6.44,559781,6.320248,44.5462,,2970465.7408
"27-Nov-19",6.5,6.68,6.35,6.58,400642,6.44068,44.9838,,3035472.224
"28-Nov-19",,,,,,6.376405,44.9838,,3035472.224
"29-Nov-19",6.54,6.56,6.31,6.35,216439,6.717931,44.4611,3141456,3191653.0544
"02-Dec-19",6.35,6.65,6.26,6.65,559414,6.674871,43.2477,,3223329.9424
"03-Dec-19",6.66,6.66,6.44,6.52,414926,6.714856,42.6956,,3221126.3328
"04-Dec-19",6.65,6.67,6.48,6.52,394428,6.740865,41.5184,,3218922.7232
"05-Dec-19",6.5,6.61,6.33,6.35,340180,7.376737,41.3713,,3274288.4144
"06-Dec-19",6.31,6.56,6.31,6.44,281011,7.584541,41.1839,,3265473.976
"09-Dec-19",6.31,6.57,6.28,6.39,489557,7.859586,41.3207,,3279797.4384
"10-Dec-19",6.35,6.55,6.315,6.4,501402,8.250031,41.3236,,3232244.0784
"11-Dec-19",6.5,6.5,6.28,6.39,301588,8.833776,41.4283,,3302612.6928
"12-Dec-19",6.37,6.6,6.37,6.5,383714,8.607682,41.6762,,3172242.2688
"13-Dec-19",6.92,7.14,6.575,6.59,891546,8.696119,41.3562,3477294,3200201.2272
"16-Dec-19",6.69,6.93,6.6674,6.75,446661,9.296922,41.7025,,3335597.9808
"17-Dec-19",6.73,7.07,6.73,7.03,365950,9.936011,41.136,,3404395.8672
"18-Dec-19",7.16,7.34,7.1,7.18,406954,10.177421,41.0015,,3388688.5872
"19-Dec-19",7.15,7.61,7.13,7.45,630308,9.909257,40.0509,,3267428.3856
"20-Dec-19",7.52,7.58,7.35,7.45,1270610,9.645218,39.8618,,3232872.3696
"23-Dec-19",7.41,7.64,7.34,7.61,255575,9.417389,39.1347,,3077998.5888
"24-Dec-19",7.58,7.82,7.5103,7.7,167565
"25-Dec-19",,,,,,9.646178,38.2014,,3327770.358
"26-Dec-19",7.71,7.71,7.53,7.6,466172,9.82233,37.855,,3398011.6968
"27-Dec-19",7.65,7.65,7.29,7.45,418038
"30-Dec-19",7.45,7.98,7.45,7.71,491911,10.070261,37.9046,,3460602.9888
"31-Dec-19",7.61,8.24,7.6,8.23,803955,10.501737,37.9596,3402181,3645942.759
"01-Jan-20",,,,,,10.589392,37.9584,,3647681.406
"02-Jan-20",8.28,8.28,7.615,7.71,388664,9.963504,37.3832,,3433827.825
"03-Jan-20",7.91,8.14,7.75,8.08,439605,10.142038,36.775,,3472773.5178
"06-Jan-20",8.05,8.5,8.02,8.19,509349
"07-Jan-20",8.19,8.2019,7.92,8.02,1058487,9.030947,36.208,,3171639.8574
"08-Jan-20",7.95,8.1199,7.83,7.91,810995,8.712914,35.9664,,3095139.3894
"09-Jan-20",7.87,8.0007,7.46,7.81,463822,8.770003,35.4693,,3118089.5298
"10-Jan-20",7.8,7.8,7.42,7.48,378907,9.054723,35.2425,,2995620.3705
"13-Jan-20",7.41,7.665,7.4,7.44,289363,9.552523,34.314,,3106191.253
"14-Jan-20",7.4,7.61,7.4,7.51,276735,9.306291,33.4108,,3005486.6954
"15-Jan-20",7.43,7.48,7.1099,7.17,336417,8.999453,32.1997,3168746,2894575.5948
"16-Jan-20",7.19,7.53,7.1235,7.3,289792,8.859992,31.9922,,2852388.5504
"17-Jan-20",7.35,7.35,7.14,7.18,280726,9.077981,31.8033,,2891173.4138
"20-Jan-20",,,,,,8.977189,31.8169,,2882667.9613
"21-Jan-20",7.01,7.215,6.83,6.85,466156,9.268943,31.4154,,2974867.0664
"22-Jan-20",6.86,7.08,6.7027,7.08,493518,9.57946,31.5343,,3087479.2575
"23-Jan-20",6.96,7.04,6.65,6.79,522841,9.254771,30.7352,,3000723.642
"24-Jan-20",6.75,6.75,6.32,6.48,706121,9.144866,31.0574,,2997321.461
"27-Jan-20",6.31,6.38,5.91,5.93,602672,9.415737,30.4152,,3393093.2168
"28-Jan-20",5.95,6.09,5.77,5.85,512200,9.500047,30.0412,,3425414.426
"29-Jan-20",5.95,5.969,5.5,5.52,443795,9.342959,29.6942,,3386121.9756
"30-Jan-20",5.42,5.52,5.28,5.49,418320,9.361561,29.4163,,3394043.8406
"31-Jan-20",5.36,5.61,5.03,5.53,660053,9.49447,29.1814,3019154,3471678.1176
"03-Feb-20",5.48,5.69,5.38,5.49,382774,9.653128,29.2974,,3516674.3108
"04-Feb-20",5.62,5.77,5.52,5.71,372966,9.842069,29.0818,,3571176.742
"05-Feb-20",5.83,6.08,5.8091,6.08,364425,10.035249,29.0392,,3609518.5686
"06-Feb-20",6.12,6.22,5.86,5.98,250210,10.413193,29.0258,,3722642.8008
"07-Feb-20",5.93,6.03,5.83,6.01,208441,10.653778,28.9264,,3760667.7528
"10-Feb-20",5.98,6.02,5.71,5.8,228606,10.894973,28.9193,,3772708.9876
"11-Feb-20",5.82,6,5.73,5.74,267327,11.08333,28.8934,,3314729.1766
"12-Feb-20",5.87,6.04,5.83,5.89,252677,11.302455,28.8919,,3347939.8706
"13-Feb-20",5.82,5.98,5.7992,5.86,107851,11.453459,28.9041,,3342203.478
"14-Feb-20",5.89,6.13,5.85,6.05,275371,11.746008,28.9549,3041090,3376923.749
"17-Feb-20",,,,,,11.812567,28.9549,,3376923.749
"18-Feb-20",5.95,6.14,5.93,6.04,139485,11.83684,28.9505,,3346128.3782
"19-Feb-20",6.05,6.48,6.05,6.42,335547,11.973053,28.9663,,3339788.1548
"20-Feb-20",6.66,6.93,6.57,6.81,545559,12.100249,29.0293,,3349147.5322
"21-Feb-20",6.82,6.95,6.55,6.73,335737,11.851134,29.0286,,3271555.2744
"24-Feb-20",6.5,6.542,6.09,6.14,372255,12.014834,29.206,,3332844.1006
"25-Feb-20",6.17,6.1924,5.7,5.93,426179,11.890415,29.1223,,3296916.168
"26-Feb-20",5.91,6.05,5.52,5.56,510735,12.090622,29.3475,,3026796.877
"27-Feb-20",5.5,5.585,4.51,5.39,928539,11.962238,29.3849,,3035311.929
"28-Feb-20",5.18,6,5.0603,5.99,567480,12.086413,29.7889,2624594,3085185.805
"02-Mar-20",6,6.02,5.6,5.91,357935,12.214992,30.2998,,3133843.245
"03-Mar-20",5.95,5.98,5.59,5.75,222257,12.345352,30.6957,,3128977.501
"04-Mar-20",5.83,5.835,5.5,5.56,239227,12.453411,30.946,,3136276.117
"05-Mar-20",5.37,5.45,5,5.2,357811,12.378577,30.7598,,3113467.942
"06-Mar-20",5,5.16,4.9,5.04,458900,12.440504,30.9595,,3142358.297
"09-Mar-20",4.09,5.3,4.05,4.7,866868,12.184339,31.1222,,3143574.733
"10-Mar-20",4.98,5.4,4.57,5.4,542772,12.212703,31.7129,,2685484.5808
"11-Mar-20",5.16,5.29,4.75,4.79,376965,12.024251,32.2661,,2632205.3226
"12-Mar-20",4.46,4.67,4.25,4.4,476900,12.266668,34.1432,,2702281.9824
"13-Mar-20",4.59,4.7,4.1,4.23,557481,12.195508,34.4422,2838923,2703069.3606
"16-Mar-20",4.2,5.036,4.05,4.67,655154,12.305118,34.8467,,2704644.117
"17-Mar-20",4.72,4.98,4.51,4.85,408724,12.242798,35.0552,,2687321.7966
"18-Mar-20",4.5,4.725,4.32,4.61,314606,12.25995,35.599,,2686271.959
"19-Mar-20",4.58,5.14,4.5662,4.95,276976,12.16083,37.4533,,2652152.237
"20-Mar-20",5.3,5.3,4.62,4.64,496688,11.992366,38.8098,,2602809.8698
"23-Mar-20",4.49,4.82,4.11,4.16,501060,12.174574,41.8368,,2568952.6072
"24-Mar-20",4.41,4.54,4.26,4.5,257351,11.847452,45.2425,,2625719.8827
"25-Mar-20",4.42,4.81,4.24,4.69,250496,11.637532,49.1393,,2587110.5299
"26-Mar-20",4.6,5.11,4.58,4.89,355686,11.797944,50.7777,,2614931.9753
"27-Mar-20",4.94,5.19,4.55,5.11,412749,11.826769,50.8825,,2616351.4368
"30-Mar-20",4.96,5.1398,4.7,4.94,203215,11.932608,52.5452,,2618906.4675
"31-Mar-20",4.94,5.44,4.91,5.39,469723,11.988812,53.4292,2800301,2629126.5903
"01-Apr-20",5.09,5.26,4.9,5.17,258577,12.351349,54.9836,,2654109.1127
"02-Apr-20",5.16,5.79,5.16,5.75,667070,12.107229,56.3641,,2625435.9904
"03-Apr-20",5.9,6.49,5.72,6.44,698002,11.616335,54.4132,,2547649.5002
"06-Apr-20",6.5,6.6,5.985,6.42,390538,11.185088,53.7025,,2448571.0875
"07-Apr-20",6.51,6.84,6.45,6.64,449753,10.564412,51.6619,,2307760.5067
"08-Apr-20",6.69,6.92,6.63,6.9,490841,10.732551,51.6708,,2295837.0301
"09-Apr-20",6.92,7.03,6.18,6.3,519307,10.658005,51.1253,,2402098.1978
"10-Apr-20",,,,,,10.678058,51.1253,,2402098.1978
"13-Apr-20",6.5,7.04,6.33,7.02,440281,10.162064,49.8711,,2291206.2782
"14-Apr-20",7.02,7.09,6.53,6.72,270880,9.900608,48.8914,,2230719.7766
"15-Apr-20",6.32,6.44,6.04,6.28,344398,9.895237,47.2876,2197848,2235200.2582
"16-Apr-20",6.25,6.55,6.2,6.51,328017,9.798015,45.9934,,2212517.8201
"17-Apr-20",6.58,7.05,6.58,6.97,683681,10.266085,42.1511,,2353092.9303
"20-Apr-20",6.34,7.46,6.34,7.04,1070391,9.317849,42.3168,,2199356.4054
"21-Apr-20",6.7,7.91,6.7,7.9,1420895,9.713476,40.8296,,2374095.1878
"22-Apr-20",7.9,8.48,7.85,8.11,934142,10.083866,40.1448,,2504589.2144
"23-Apr-20",8.14,8.25,7.36,7.4,720856,9.578722,39.3723,,2397617.7162
"24-Apr-20",7.8,7.8,7.17,7.66,439652,7.92833,36.6952,,1945754.8344
"27-Apr-20",7.49,7.94,7.2306,7.77,299320,7.589628,36.2473,,1836961.3584
"28-Apr-20",7.71,8.17,7.14,7.27,749583,7.227975,34.3448,,1758278.4
"29-Apr-20",7.26,7.94,7.05,7.88,655412,7.585337,33.2647,,1854104.5728
"30-Apr-20",7.88,8.05,7.46,7.66,408839,8.092493,32.4577,2289433,1975865.352
"01-May-20",7.46,7.5555,7.11,7.46,289750,6.859692,30.5166,,1655638.8984
"04-May-20",7.19,7.7312,7.19,7.57,208606,6.501706,29.2525,,1559592.9408
"05-May-20",7.81,8,7.645,7.65,227669,6.385579,27.7366,,1523768.0184
"06-May-20",7.69,7.8,7.38,7.5,463373,6.739531,26.7312,,1613879.7864
"07-May-20",7.82,7.82,7.15,7.3,313110,7.01948,26.0752,,1684650.492
"08-May-20",7.49,7.62,7.16,7.36,305998,6.936638,24.5799,,1670584.2648
"11-May-20",7.13,7.56,7.12,7.28,340765,7.286317,24.0468,,2041258.4628
"12-May-20",7.3,7.38,7.03,7.04,175473,7.079513,23.2486,,1976925.3955
"13-May-20",7,7.08,6.43,6.5,550217,6.622595,21.7188,,1868864.1579
"14-May-20",4.33,4.84,4.16,4.44,15810260,4.447258,21.1634,,1940981.2974
"15-May-20",4.68,4.908,4.634,4.65,7707275,3.732034,20.5045,2169481,1901374.1065
"18-May-20",5.04,5.14,4.75,4.96,6003349,2.507361,20.5436,,1403193.4857
"19-May-20",5,5.13,4.9,4.93,3222889,2.211339,18.501,,1303374.2069
"20-May-20",5.07,5.3,4.91,5.12,4087310,1.553255,18.3771,,971864.3085
"21-May-20",5.16,5.26,5.0687,5.16,1627942,1.436728,17.0389,,913941.6536
"22-May-20",5.1,5.15,4.8,4.99,2177723,1.584383,17.1833,,1036197.3758
"25-May-20",,,,,,1.568261,17.1833,,1036197.3758
"26-May-20",5.15,5.31,5.003,5.16,1792722,1.456622,17.0802,,981937.8137
"27-May-20",5.17,5.41,5.005,5.36,2789044,1.433161,16.9589,,1138977.525
"28-May-20",5.45,5.45,5.18,5.23,1350653,1.430164,16.5921,,1143316.487
"29-May-20",5.18,5.415,5.07,5.36,1839468,1.407359,16.3142,1884127,1145269.0199
"01-Jun-20",5.41,5.43,5.26,5.31,1241143,1.649804,16.5527,,1343993.4795
"02-Jun-20",5.31,5.41,5.3,5.36,1232302,1.556853,16.1365,,1269580.2812
"03-Jun-20",5.4,5.41,5.31,5.38,1185645,1.503468,15.9229,,1239641.4434
"04-Jun-20",5.33,5.44,5.29,5.34,1237181,1.503178,15.2606,,1255912.5509
"05-Jun-20",5.5,5.63,5.33,5.61,3393688,1.53527,14.7525,,1335532.5036
"08-Jun-20",5.93,6.13,5.61,6.1,2810722,1.470479,14.3507,,1331410.4897
"09-Jun-20",5.96,6.01,5.62,5.93,1337728,1.451113,13.9335,,2163166.2087
"10-Jun-20",5.9,5.905,5.32,5.41,1581281,1.403312,13.3258,,2109845.4146
"11-Jun-20",4.87,5.27,4.82,4.88,2297211,3.071239,6.2496,,4713897.3413
"12-Jun-20",5.11,5.1728,4.84,4.85,1671048,2.886619,5.9318,,4497222.7363
"15-Jun-20",4.7,4.92,4.54,4.9,2265268,2.690983,5.5775,1626023,4318042.2586
"16-Jun-20",5.12,5.12,4.67,4.9,1740597,2.534473,5.1396,,4083280.0344
"17-Jun-20",4.99,5.105,4.85,4.87,2217599,2.530516,5.2219,,4147528.7651
"18-Jun-20",4.82,4.96,4.71,4.78,1510079,2.505872,5.176,,4156572.5747
"19-Jun-20",4.85,4.9371,4.613,4.68,1448339,2.489811,5.2148,,4180312.5749
"22-Jun-20",4.72,4.77,4.425,4.55,2224993,2.562545,5.5782,,4437119.085
"23-Jun-20",4.53,4.705,4.49,4.57,1318491,2.79775,6.079,,4835800.3582
"24-Jun-20",4.52,4.5801,4.4,4.43,1604344,2.730757,5.9788,,1797731.0288
"25-Jun-20",4.31,4.56,4.31,4.44,1142202,2.705216,5.9709,,1796918.0173
"26-Jun-20",4.4,4.43,4.08,4.1,3238442,2.642829,5.9862,,1808625.3829
"29-Jun-20",4.16,4.495,4.13,4.4,1483276,2.54543,5.87,,1781633.4011
"30-Jun-20",4.31,4.4299,4.205,4.38,1610087,2.498293,5.7457,2773986,1748950.3388
"01-Jul-20",4.35,4.42,4.24,4.31,1157907,2.482779,5.7309,,1773340.6838
"02-Jul-20",4.4,4.55,4.27,4.49,1125529,2.673149,6.1531,,1925211.232
"03-Jul-20",,,,,,2.64815,6.1531,,1925211.232
"06-Jul-20",4.62,4.97,4.56,4.83,2539089,2.642371,6.26,,1954804.8506
"07-Jul-20",4.75,4.96,4.6501,4.78,2160504,2.480616,5.9284,,1865698.7902
"08-Jul-20",4.75,4.9,4.66,4.76,1012976,2.373148,5.6841,,1794153.7782
"09-Jul-20",4.76,4.78,4.52,4.63,1434342,2.25096,5.349,,1716429.8788
"10-Jul-20",4.6,4.69,4.56,4.64,1266866,2.438555,5.7192,,2969552.013
"13-Jul-20",4.66,4.87,4.4,4.41,1596965,2.508542,5.9335,,3050552.4042
"14-Jul-20",4.35,4.59,4.35,4.44,1022963,2.461564,5.7247,,3008942.6142
"15-Jul-20",4.5,4.71,4.47,4.66,1258003,2.464787,5.7275,3358076,3039179.0616
"16-Jul-20",4.62,4.93,4.6009,4.81,1245432,2.208243,5.3343,,2744581.7484
"17-Jul-20",4.8,4.85,4.66,4.78,1010513,2.230942,5.2169,,2789242.923
"20-Jul-20",4.75,4.8335,4.65,4.65,927518,2.222468,5.1514,,2784527.1468
"21-Jul-20",4.82,5.325,4.81,5.1,2892883,2.187486,5.1221,,2783972.3496
"22-Jul-20",5.16,5.36,4.8931,5.18,1829987,2.264703,4.969,,2892157.8036
"23-Jul-20",5.36,5.6,5.18,5.54,3071334,2.22017,4.8089,,2886887.2302
"24-Jul-20",5.54,5.73,5.46,5.63,1541520,2.18432,4.6294,,3159613.7084
"27-Jul-20",5.6,5.615,5.19,5.34,1134771,2.153553,3.7644,,3133084.908
"28-Jul-20",5.34,5.47,5.23,5.23,1719114,2.386598,3.8787,,3512547.496
"29-Jul-20",5.23,5.44,5.11,5.44,1150347,2.289479,3.5362,,3380575.1092
