"Date","open SKY Price in USD","high SKY Price in USD","low SKY Price in USD","close SKY Price in USD","SKY Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"02-Jan-17",,,,,,
"03-Jan-17",,,,,,
"04-Jan-17",,,,,,
"05-Jan-17",,,,,,
"06-Jan-17",,,,,,
"09-Jan-17",,,,,,
"10-Jan-17",,,,,,
"11-Jan-17",,,,,,
"12-Jan-17",,,,,,
"03-Jul-17",,,,,,
"04-Jul-17",,,,,,
"05-Jul-17",,,,,,
"06-Jul-17",,,,,,
"07-Jul-17",,,,,,
"10-Jul-17",,,,,,
"11-Jul-17",,,,,,
"12-Jul-17",,,,,,
"13-Jul-17",,,,,,
"14-Jul-17",,,,,,
"17-Jul-17",,,,,,
"18-Jul-17",,,,,,
"19-Jul-17",,,,,,
"20-Jul-17",,,,,,
"21-Jul-17",,,,,,
"24-Jul-17",,,,,,
"25-Jul-17",,,,,,
"26-Jul-17",,,,,,
"27-Jul-17",,,,,,
"28-Jul-17",,,,,,
"31-Jul-17",,,,,,
"01-Aug-17",,,,,,
"02-Aug-17",,,,,,
"03-Aug-17",,,,,,
"04-Aug-17",,,,,,
"07-Aug-17",,,,,,
"08-Aug-17",,,,,,
"09-Aug-17",,,,,,
"01-Jul-20",24.32,24.715,23.605,23.95,508641,0.56025,0.4025,,1234615.8432
"02-Jul-20",24.53,24.9,23.91,24.1,623037,0.553681,0.4127,,1211643.9728
"03-Jul-20",,,,,,0.565602,0.4127,,1211643.9728
"06-Jul-20",24.68,25.09,24.15,24.52,303549,0.450546,0.4507,,956387.3916
"07-Jul-20",24.23,24.66,23.48,23.57,448496,0.528109,0.4681,,1115907.481
"08-Jul-20",23.55,24.52,23.55,24.23,352154,0.453649,0.4654,,943862.8346
"09-Jul-20",24.27,24.27,23.07,23.43,474806,0.3429,0.4704,,709012.117
"10-Jul-20",23.61,24.515,23.51,24.38,301345,0.39965,0.4838,,522667.2825
"13-Jul-20",24.62,24.87,23.5,23.55,515995,0.327218,0.4577,,426992.5935
"14-Jul-20",23.47,24.54,23.47,24.53,481805,0.336681,0.4445,,436678.1793
"15-Jul-20",25.28,26.205,25.15,26,569615,0.372413,0.4627,1064132,482743.7703
"16-Jul-20",26.19,26.5355,25.76,26.44,310689,0.41727,0.47,,539085.5316
"17-Jul-20",26.57,26.9115,26.14,26.46,380245,0.293802,0.4322,,375611.742
"20-Jul-20",26.22,26.74,25.9,26.69,278749,0.277307,0.398,,353051.4141
"21-Jul-20",26.87,26.99,26.42,26.58,599364,0.290983,0.413,,373367.5209
"22-Jul-20",26.5,27.98,26.5,27.24,495773,0.307262,0.4313,,396282.1995
"23-Jul-20",27.41,27.84,25.88,26.35,525509,0.261201,0.4087,,338523.0354
"24-Jul-20",26.24,26.5,25.74,26.17,334096,0.207627,0.4388,,587613.6904
"27-Jul-20",26.15,27.12,26.01,27.04,405133,0.139604,0.4586,,395644.2776
"28-Jul-20",27.08,27.5,25.51,25.62,444917,0.187405,0.4298,,530150.5624
"29-Jul-20",25.94,26.48,25.93,26.41,496760,0.149491,0.5091,,416501.2648
"30-Jul-20",29.03,30.78,27.77,28.37,936044,0.118218,0.5179,,330519.3992
"31-Jul-20",28.19,28.52,26.95,28.23,585034,0.143364,1.17,960839,400964.9376
"03-Aug-20",28.4,29.14,28.22,28.75,451439,0.148771,0.9218,,414053.7612
"04-Aug-20",28.52,28.7514,27.75,27.94,430441,0.192601,0.8597,,533981.4376
"05-Aug-20",28.25,28.94,28.06,28.77,234315,0.188726,0.8673,,521850.3328
"06-Aug-20",28.65,28.84,28.18,28.29,175155,0.157289,0.9259,,432569.658
"07-Aug-20",28.04,28.91,27.8,28.76,253485,0.153859,0.9136,,422353.9908
"10-Aug-20",28.78,30.28,28.75,29.72,459179,0.163235,0.8742,,449063.704
"11-Aug-20",30.24,31.21,29.8,30.49,791672,0.130136,0.9444,,863121.6737
"12-Aug-20",30.96,31.14,30.43,31.13,659415,0.160844,0.8644,,1069029.4714
"13-Aug-20",30.89,31.42,30.61,31.09,347254,0.195707,0.8306,,1284065.2396
"14-Aug-20",30.69,31.26,30.28,30.86,254782,0.23283,0.764,1157695,1521872.8921
"17-Aug-20",30.98,31.85,30.93,31.5,289817,0.188269,0.8227,,1216998.6774
"18-Aug-20",31.72,32.01,30.04,30.14,428471,0.324544,0.7314,,2090497.4123
"19-Aug-20",30.23,30.6,29.85,30.49,290871,0.358291,0.727,,2279014.0241
"20-Aug-20",30.04,30.78,30.04,30.34,255248,0.435753,0.72,,2744732.6874
"21-Aug-20",29.94,30.67,29.88,30.58,278859,0.539495,0.69,,3334687.8334
"24-Aug-20",30.98,31,30.01,30.45,226430,0.398246,0.7221,,2384033.7268
"25-Aug-20",30.63,30.63,29.74,30.24,220154,0.268234,0.7935,,1210717.431
"26-Aug-20",30.18,30.33,28.91,28.96,439085,0.192551,0.7902,,867345.094
"27-Aug-20",29.32,29.41,28.51,28.69,274337,0.155141,0.8356,,687670.83
"28-Aug-20",29,29.3,28.81,29.26,401727,0.082455,0.7867,,361663.918
"31-Aug-20",29.12,29.41,28.375,28.54,364238,0.112099,0.7001,988547,486347.6695
"01-Sep-20",28.49,29.73,28.16,29.72,326846,0.207831,0.6479,,897213.625
"02-Sep-20",29.74,29.97,28.51,28.99,339683,0.251444,0.5821,,1079203.279
"03-Sep-20",29.08,29.08,27.13,27.46,411371,0.229147,0.5833,,982767.2855
"04-Sep-20",28,28,26.14,26.34,408077,0.18591,0.5815,,790705.685
"07-Sep-20",,,,,,0.18947,0.5815,,790705.685
"08-Sep-20",26,26.92,25.68,26.37,400215,0.155661,0.5738,,648077.661
"09-Sep-20",26.66,26.89,25.99,26.24,323289,0.102553,0.5653,,418275.2035
"10-Sep-20",26.32,26.87,26.29,26.5,314428,0.091927,0.5857,,753964.7969
"11-Sep-20",26.82,27.14,24.95,24.97,572939,0.077079,0.599,,626244.5245
"14-Sep-20",25.33,25.8,24.97,25.8,390110,0.081445,0.5643,,644236.0799
"15-Sep-20",26.02,26.16,25.01,25.1,391179,0.079533,0.5637,818558,628023.9091
"16-Sep-20",25.37,26.43,25.12,25.76,506663,0.097657,0.5704,,770176.9677
"17-Sep-20",25.25,25.36,24.45,24.68,259103,0.079646,0.5634,,624366.2852
"18-Sep-20",24.9,25.05,24.225,24.89,909313,0.117441,0.6242,,939910.4876
"21-Sep-20",24.23,24.6,23.69,24.57,514727,0.124066,0.5887,,987657.3077
"22-Sep-20",24.64,26.04,24.49,26.03,434680,0.21322,0.554,,1696840.9255
"23-Sep-20",26.01,26.72,25.92,26.56,1052526,0.094572,0.3852,,769781.5489
"24-Sep-20",26.53,27.48,25.86,27,757123,0.123675,0.3516,,1330893.4522
"25-Sep-20",26.74,27,26.13,26.62,657250,0.327456,0.5125,,3535352.002
"28-Sep-20",27.03,27.91,26.96,27.8,680223,0.331947,0.5119,,3460535.8008
"29-Sep-20",27.89,28.0499,26.56,26.59,335137,0.316946,0.5095,,3291667.2854
"30-Sep-20",26.68,27.34,26.35,26.77,299673,0.236443,0.5832,867747,2445114.6018
"01-Oct-20",26.99,27.73,26.61,27.7,723258,0.176116,0.5452,,1836598.5846
"02-Oct-20",26.96,27.975,26.775,27.76,243710,0.220143,0.5486,,2274690.8262
"05-Oct-20",27.95,28.71,27.45,28.64,332789,0.232815,0.5471,,2381267.0778
"06-Oct-20",28.91,29.28,28.2,28.42,427020,0.222355,0.5203,,2273544.845
"07-Oct-20",28.93,29.06,27.71,28.68,319279,0.28854,0.5133,,2951965.7154
"08-Oct-20",29.19,30.02,29.1,29.49,302539,0.306425,0.5126,,3119033.4032
"09-Oct-20",29.75,29.87,28.87,29.54,221254,0.322357,0.5328,,1159136.4426
"12-Oct-20",29.63,29.805,29.215,29.65,186395,0.332789,0.5381,,1189941.4611
"13-Oct-20",29.31,29.31,28.33,28.37,264425,0.340646,0.54,,1210940.9385
"14-Oct-20",28.51,28.57,27.415,27.49,222054,0.302185,0.5418,,1062990.075
"15-Oct-20",26.97,28.4,26.9,28.22,290152,0.243211,0.5315,708539,849697.8624
"16-Oct-20",28.15,28.44,27.1,27.14,225200,0.293054,0.4304,,1011098.8044
"19-Oct-20",27.18,27.73,26.6,26.68,188330,0.234469,0.5261,,806310.5124
"20-Oct-20",27.1,27.79,26.77,27.22,364303,0.253286,0.4587,,869482.494
"21-Oct-20",27.31,27.4175,26.075,26.24,305602,0.261255,0.463,,897684.2715
"22-Oct-20",26.53,26.53,25.365,25.9,491690,0.217576,0.4269,,744700.4754
"23-Oct-20",26.14,27.26,26,27.09,275603,0.203521,0.3964,,690900.1614
"26-Oct-20",26.67,26.83,24.9,25.01,404138,0.242948,0.4289,,686503.4371
"27-Oct-20",25.03,25.34,24.55,24.76,399629,0.214033,0.4037,,604667.1826
"28-Oct-20",25.01,27.86,23.74,26.78,835059,0.187237,0.3856,,537426.8315
"29-Oct-20",26.84,27.22,26.16,26.95,611184,0.178855,0.3914,,516454.0771
"30-Oct-20",26.76,26.8,25.295,25.65,508498,0.281799,0.4411,668801,814111.311
"02-Nov-20",25.94,27.665,25.94,27.63,485390,0.46626,0.424,,1316182.0464
"03-Nov-20",28.35,29.29,28,29.07,473661,0.4502,0.3831,,1273953.122
"04-Nov-20",28.34,30.42,28.08,29.92,357371,0.520542,0.4468,,1467880.2463
"05-Nov-20",30.09,30.93,29.9,30.59,306510,0.788971,0.5114,,2214538.6445
"06-Nov-20",30.54,30.555,28.37,28.47,330358,0.720303,0.5048,,2029113.9882
"09-Nov-20",31,31,26.28,26.34,664987,0.802257,0.517,,2314938.6208
"10-Nov-20",26.86,27.94,26.5,27.47,721832,0.686532,0.561,,1645651.7406
"11-Nov-20",27.8,28.87,27.47,28.86,549310,0.672218,0.5654,,1616558.8971
"12-Nov-20",28.52,29.07,27.61,28.04,486592,0.680818,0.5617,,1619300.9812
"13-Nov-20",28.36,29,28.02,28.95,227541,0.70081,0.5432,733142,1640702.6132
"16-Nov-20",29.38,29.76,28.73,29.73,335294,0.741661,0.543,,1745704.3702
"17-Nov-20",29.41,31.77,29.15,31.51,549042,0.838997,0.517,,1984666.9675
"18-Nov-20",31.5,32.06,31.24,31.44,705919,0.829247,0.523,,1991421.8576
"19-Nov-20",31.65,32.57,31.19,31.91,449480,0.697008,0.5012,,1675078.9846
"20-Nov-20",31.77,32.34,31.6,32.25,400551,0.658828,0.5132,,1589606.2168
"23-Nov-20",32.58,33.25,31.89,32.92,296659,0.637553,0.4968,,1548675.5956
"24-Nov-20",33.42,33.435,31.9,32.24,373436,1.087113,0.5465,,1177792.623
"25-Nov-20",32.08,32.34,31.68,31.74,293985,1.024726,0.5312,,1112836.2418
"26-Nov-20",,,,,,0.992243,0.5296,,1085563.3594
"27-Nov-20",31.98,32.72,31.76,32.59,137947,0.9481,0.5233,,1026105.5432
"30-Nov-20",32.28,32.58,30.6672,30.73,495568,0.951056,0.5312,1079666,1038568.9572
"01-Dec-20",31.2,31.89,30.89,31.2,492744,0.974013,0.515,,1068627.7792
"02-Dec-20",31.01,31.8516,30.43,30.51,540660,0.714362,0.4986,,789813.8766
"03-Dec-20",30.62,31.85,30.59,31.64,357835,0.59735,0.4883,,660854.1988
"04-Dec-20",31.77,31.825,31.17,31.73,343725,0.591248,0.4802,,652496.38
"07-Dec-20",31.75,31.975,30.83,31.82,404886,0.451098,0.4175,,497803.418
"08-Dec-20",31.33,31.38,30.44,30.91,325967,0.427634,0.404,,470090.6504
"09-Dec-20",30.58,31.51,29.65,30.06,501712,0.446549,0.3941,,512193.5504
"10-Dec-20",29.7,30.55,29.57,30.33,422970,0.480757,0.4032,,553328.825
"11-Dec-20",30.11,30.79,29.625,29.65,336379,0.480384,0.4032,,553328.825
"14-Dec-20",30.09,30.525,29.56,29.59,334392,0.636777,0.4478,,727370.9842
"15-Dec-20",29.94,30.39,29.24,30.09,431465,0.582233,0.4433,1172722,666045.9554
"16-Dec-20",30.37,30.78,29.75,30.05,427237,0.472276,0.4147,,540912.666
"17-Dec-20",30.3,31.28,29.76,31.28,918128,0.45129,0.3921,,524501.7428
"18-Dec-20",31.78,33.14,31.13,31.54,736355,0.544537,0.4191,,643372.9694
"21-Dec-20",30.61,31.22,29.83,31.15,355774,0.556206,0.4205,,644668.5686
"22-Dec-20",31.22,32.4,31.15,31.56,262148,0.446987,0.3697,,513489.1496
"23-Dec-20",31.86,31.95,31.19,31.48,293226,0.440521,0.389,,503556.2224
"24-Dec-20",31.48,32.08,31.09,31.65,83882,0.411016,0.3549,,798623.682
"25-Dec-20",,,,,,0.413171,0.3552,,792525.5276
"28-Dec-20",32.12,32.12,31.18,31.42,364652,0.433549,0.3639,,822429.9386
"29-Dec-20",31.65,31.65,30.34,30.75,318698,0.313915,0.3241,,587181.9054
"30-Dec-20",30.91,31.72,30.81,31.3,225418,0.323772,0.3276,,603013.6524
"31-Dec-20",31.17,31.64,30.87,30.94,209591,0.365143,0.3579,1190855,675136.0554
"01-Jan-21",,,,,,0.355464,0.3601,,659773.3972
"04-Jan-21",31.14,31.14,29.4,30.01,319158,0.328598,0.3903,,603834.5578
"05-Jan-21",29.94,31.28,29.88,30.9,372492,0.29027,0.371,,532884.8768
"06-Jan-21",30.91,32.46,30.31,32.07,448096,0.244884,0.3474,,451615.2422
"07-Jan-21",32.35,33.38,32.22,32.82,349711,0.351647,0.4112,,646521.6386
"08-Jan-21",32.81,33.2799,31.24,31.43,437923,0.38307,0.4337,,707620.4548
"11-Jan-21",30.79,32.22,30.79,31.39,380945,0.45769,0.4703,,854093.4326
"12-Jan-21",31.63,32.02,30.86,31.9,329928,0.475195,0.5041,,1559900.9645
"13-Jan-21",32.06,33.16,31.35,31.4,199933,0.441748,0.5036,,1450818.6465
"14-Jan-21",31.63,32.5,31.51,32.36,319853,0.519657,0.5203,,1710425.0365
"15-Jan-21",31.89,33.14,31.725,32.54,334670,0.543213,0.5358,1078652,1795809.34
"18-Jan-21",,,,,,0.536996,0.5358,,1795809.34
"19-Jan-21",32.99,33.11,32.42,32.48,412749,0.522564,0.552,,1747936.969
"20-Jan-21",32.64,35.16,32.64,34.9,573271,0.549042,0.566,,1864164.417
"21-Jan-21",35.32,36.66,34.94,35.82,586913,0.658996,0.5686,,2256670.225
"22-Jan-21",35.24,35.6459,34.6,35.07,394917,0.785454,0.6067,,2698834.6865
"25-Jan-21",35.02,35.64,33.96,34.29,243073,1.12012,0.6109,,3832885.903
"26-Jan-21",34.71,34.91,33.18,33.39,220175,1.239713,0.6095,,4210386.938
"27-Jan-21",32.55,32.98,31.715,32.11,389128,1.182465,0.6086,,2410787.22
"28-Jan-21",32.28,33.21,31.87,32.77,334846,1.166439,0.609,,2372171.4784
"29-Jan-21",32.67,34.19,31.813,33.63,545451,1.220371,0.6082,1066566,2454149.0304
"01-Feb-21",34.55,36.24,34.33,35.06,641285,1.146543,0.5985,,2299146.738
"02-Feb-21",38.4,40,37.44,39.55,1111282,1.16923,0.6024,,2409384.9724
"03-Feb-21",39.74,41.43,37.5,39.34,669884,1.012434,0.615,,2100890.5004
"04-Feb-21",39.85,39.94,38.9,39.45,428871,1.14453,0.6104,,2370984.9612
"05-Feb-21",40,40.94,39.16,40.93,339148,1.231001,0.603,,2548423.2152
"08-Feb-21",40.95,42.58,40.72,42.52,433304,1.19721,0.5797,,2499020.9536
"09-Feb-21",42.64,42.64,41.27,41.99,312631,1.177934,0.562,,1064112.8982
"10-Feb-21",42.14,43.25,41.2,42.79,335862,1.216267,0.5583,,1085124.2484
"11-Feb-21",43.25,44.99,42.72,44.71,1288763,1.128865,0.5552,,1028916.2202
"12-Feb-21",44.45,44.45,43.32,43.78,303974,1.100196,0.5567,1182489,993612.8856
"15-Feb-21",,,,,,1.094538,0.5567,,993399.5724
"16-Feb-21",44.33,44.33,42.53,42.8,359286,1.146858,0.5491,,1038408.6576
"17-Feb-21",42.15,43.81,41.79,43.79,750224,1.048882,0.5574,,964708.947
"18-Feb-21",43.65,43.91,43.15,43.34,328040,1.062574,0.5571,,969188.5242
"19-Feb-21",43.84,44.95,43.62,44.47,253877,1.288873,0.539,,1155410.9478
"22-Feb-21",43.9,44.99,43.21,44.21,275046,1.312337,0.5414,,1169169.6492
"23-Feb-21",43.64,45.1,43.2689,44.43,420063,1.281677,0.549,,1142078.8728
"24-Feb-21",44.39,46.11,43.2,45.96,323848,1.280323,0.549,,1359152.8566
"25-Feb-21",45.36,45.95,43.215,43.34,399648,1.400844,0.5557,,1488635.4021
"26-Feb-21",44.25,45.2099,43.67,44.25,494786,1.402507,0.5604,1333345,1501997.5278
"01-Mar-21",45.56,47.57,45.36,46.92,734672,1.362943,0.5777,,1489344.8955
"02-Mar-21",46.65,47.28,45.82,45.82,937500,1.163863,0.5726,,1293524.7171
"03-Mar-21",45.52,45.86,43.38,43.66,675940,1.191616,0.5751,,1331127.8673
"04-Mar-21",43.58,44.2858,41.97,43.2,1003687,1.61395,0.5608,,1846574.8224
"05-Mar-21",44.21,44.97,42.17,44.87,876000,1.496529,0.5678,,1745590.2618
"08-Mar-21",44.89,45.99,43.53,43.95,440707,1.498501,0.5728,,1750083.72
"09-Mar-21",44.72,44.87,43.57,44.09,334534,1.729631,0.5694,,1793749.0285
"10-Mar-21",44.63,46.4313,44.25,45.57,511940,1.655142,0.5695,,1717081.691
"11-Mar-21",46.23,46.6416,44.68,45,414714,1.619962,0.5636,,1680148.0345
"12-Mar-21",44.37,44.98,43.73,43.86,381208,1.513613,0.5647,,1572413.7585
"15-Mar-21",43.62,44.7,43.29,44.66,486466,1.800555,0.5305,1446209,1880549.788
"16-Mar-21",44.94,45.49,44.08,44.59,349985,1.461633,0.5544,,1522146.652
"17-Mar-21",44.53,46.03,43.58,45.89,327712,1.316225,0.5599,,1365878.618
"18-Mar-21",45.12,45.465,42.97,43.28,497080,1.301982,0.5554,,1330678.31
"19-Mar-21",43.29,45.65,43.28,45.42,795637,1.318072,0.5598,,1350011.8125
"22-Mar-21",45.58,46.29,44.6,44.78,323042,1.248665,0.5661,,1277477.8445
"23-Mar-21",44.25,44.85,42.01,42.66,401537,0.829159,0.5965,,852540.793
"24-Mar-21",43.5,44.5732,41.695,41.9,550921,0.80036,0.5612,,638790.5153
"25-Mar-21",41.19,44.01,40.85,43.96,310424,0.566285,0.6401,,455555.835
"26-Mar-21",44.29,45.53,43.82,45.34,296839,0.517977,0.6582,,414338.8785
"29-Mar-21",45.28,45.535,43.29,43.63,419278,0.609982,0.6425,,488963.2629
"30-Mar-21",43.44,44.355,43.1,44,426439,0.652864,0.6343,,525263.1088
"31-Mar-21",44.37,45.51,43.98,45.26,342577,0.613471,0.6664,934692,495615.8243
"01-Apr-21",45.79,47.8564,45.58,47.42,449793,0.550774,0.6651,,448614.0318
"02-Apr-21",,,,,,0.567478,0.6522,,462208.3964
"05-Apr-21",47.91,47.915,45.68,47.35,377734,0.643365,0.6343,,525118.4879
"06-Apr-21",47.12,47.745,46.94,47.28,317068,0.896581,0.5993,,730480.1659
"07-Apr-21",47.29,47.29,45.86,46.16,276783,1.307735,0.5219,,1059058.8507
"08-Apr-21",46.43,46.43,44.88,45.6,392729,1.439778,0.5125,,1167669.1466
"09-Apr-21",45.73,46.72,45.17,46.28,372369,1.467791,0.5139,,2240176.3164
"12-Apr-21",46.47,46.82,45.61,46.63,253764,1.554634,0.516,,2362247.0916
"13-Apr-21",46.51,46.635,45.05,45.89,300118,1.502661,0.5074,,2280928.8876
"14-Apr-21",45.85,46.48,44.93,45.87,225158,1.019527,0.5782,,1548878.1132
"15-Apr-21",46.39,47.36,45.24,45.34,562492,0.992291,0.5752,883046,1520276.538
"16-Apr-21",45.81,47.03,45.57,46.79,309700,0.978524,0.5805,,1497937.3992
"19-Apr-21",46.58,46.95,45.45,45.63,414687,0.920654,0.6035,,1406898.3984
"20-Apr-21",45.62,45.75,43.5,44,404203,0.969854,0.615,,1481673.7584
"21-Apr-21",44.64,45.16,44.03,44.65,253263,0.928976,0.6211,,1403720.4456
"22-Apr-21",44.64,45.37,44.0801,44.63,344023,0.910325,0.6383,,1363996.0356
"23-Apr-21",44.41,45.36,44.17,44.6,373219,1.040008,0.6345,,1557103.4028
"26-Apr-21",45.15,45.64,44.85,45.35,289687,1.110065,0.6246,,966935.37
"27-Apr-21",45.5,46.3,45.01,45.03,243473,0.872189,0.6412,,760302.606
"28-Apr-21",44.87,44.93,43.9407,44.64,227755,0.915913,0.6382,,793946.6586
"29-Apr-21",45.31,45.95,44.83,45.62,264527,0.727891,0.6449,,629435.1888
"30-Apr-21",44.81,45.06,43.86,44.43,236681,0.626161,0.6776,851254,535567.399
"03-May-21",45.03,45.33,44.49,45.09,242285,0.665732,0.6738,,547576.8246
"04-May-21",44.62,44.84,43.88,44.27,331303,0.705135,0.6736,,572655.331
"05-May-21",44.63,44.63,43.19,43.41,308279,0.712627,0.6744,,576099.2104
"06-May-21",43.7,43.86,42.8,43.65,316736,0.707558,0.6716,,571507.3712
"07-May-21",43.66,45.09,43.13,44.69,316539,0.685924,0.6768,,551815.4454
"10-May-21",44.5,44.83,42.87,43.01,297069,0.688914,0.6823,,553669.842
"11-May-21",41.92,42.33,41.16,41.53,299086,0.707958,0.6833,,903010.2432
"12-May-21",41.02,41.195,39.12,39.53,485536,0.630737,0.683,,779748.664
"13-May-21",39.8,41.69,39.75,41.38,493683,0.681877,0.6674,,849296.1158
"14-May-21",42.01,42.18,41.0245,42.1,284360,0.619289,0.6666,906870,767575.7318
"17-May-21",41.74,41.74,40.48,41.42,159771,0.597459,0.6639,,734717.3274
"18-May-21",41.47,41.47,40.21,40.27,236118,0.579573,0.6721,,698368.7816
"19-May-21",39.34,41.06,38.96,41.03,570798,0.556962,0.6636,,677683.3094
"20-May-21",41.11,41.93,41,41.56,252846,0.487976,0.6336,,593749.665
"21-May-21",42.25,42.91,41.88,42.04,348432,0.537454,0.5897,,652571.3164
"24-May-21",42.48,43.16,41.87,42.45,311990,0.480697,0.5972,,584045.3694
"25-May-21",42.68,44.86,42.68,43.78,564979,0.569346,0.6013,,825161.013
"26-May-21",46.9,52.2708,46.45,52.04,1309721,0.651287,0.6005,,977605.86
"27-May-21",53.42,53.5125,51.56,51.64,536764,0.788862,0.6198,,1186004.586
"28-May-21",51.67,51.67,49.86,50.65,412213,1.376617,0.5554,1098432,2069205.279
"31-May-21",,,,,,1.802064,0.5074,,2708730.003
"01-Jun-21",51.2,53.1,50.52,53.06,487149,1.875433,0.5231,,2826078.981
"02-Jun-21",53.11,53.5,51.5,53.18,815646,1.108187,0.6465,,1674898.203
"03-Jun-21",52.89,53.07,51.17,51.73,373175,1.112816,0.6599,,1647147.981
"04-Jun-21",52.37,52.85,51.58,52.72,660660,0.949951,0.6474,,1405285.752
"07-Jun-21",52.97,53.9,51.45,52.04,797443,1.036432,0.6531,,1494340.386
"08-Jun-21",52.75,52.75,51.94,52.2,312215,0.986298,0.6573,,1417165.749
"09-Jun-21",52.21,52.5,50.25,50.48,316950,0.779709,0.7646,,591835.1616
"10-Jun-21",49.93,50.1576,48.44,48.45,390120,0.792063,0.7286,,602599.7952
"11-Jun-21",48.72,49.39,48.59,49.24,295325,0.786608,0.7144,,593372.9664
"14-Jun-21",49.14,49.72,48.16,48.7,347930,0.733061,0.7113,,551852.2368
"15-Jun-21",48.95,49.57,48.11,49.24,242737,0.775877,0.7025,1158480,580631.1552
"16-Jun-21",49.3,49.71,48.42,48.7,253156,0.68361,0.6616,,506926.368
"17-Jun-21",48.54,49.74,48.155,49.67,346908,0.644382,0.6701,,477817.92
"18-Jun-21",48.64,51.27,48.46,51.14,748276,0.662404,0.696,,499347.1872
"21-Jun-21",51.58,51.82,50.22,51.53,366256,0.761512,0.7079,,561957.8112
"22-Jun-21",51.36,52.83,50.8,52.81,303980,1.222731,0.6908,,899396.1216
"23-Jun-21",53.19,53.3,51.14,52.21,305413,1.189637,0.6684,,874351.872
"24-Jun-21",52.35,53.14,51.63,52.9,248179,1.475202,0.6819,,2150138.88
"25-Jun-21",52.94,53.81,52.61,53.69,805091,1.470379,0.6753,,2164967.424
"28-Jun-21",53.9,54,52.85,53.3,314529,1.718347,0.6522,,2539735.704
"29-Jun-21",53.48,57.07,53.18,54.58,878353,1.003527,0.7025,,1511932.248
"30-Jun-21",54.28,54.72,53.05,53.3,463509,0.961513,0.7017,1130120,1451112.048
"01-Jul-21",53.7,55.47,53.15,54.94,341633,1.104367,0.6967,,1664735.76
"02-Jul-21",55.09,55.12,53.92,54.55,192752,1.1448,0.6993,,1708178.76
"06-Jul-21",54.6,54.61,52.5,53.95,300383,1.124645,0.6978,,1672960.968
"07-Jul-21",53.88,54.75,53.02,53.61,258713,1.040303,0.7358,,1543906.296
"08-Jul-21",52.3,53.54,49.71,52.52,518681,1.114052,0.7219,,1669369.68
"09-Jul-21",53.36,53.41,52.37,53.02,200994,1.111331,0.7294,,1652571.72
"12-Jul-21",52.65,52.91,51.96,52.86,173001,1.336933,0.6683,,1535946.092
"13-Jul-21",52.32,53.11,52.06,52.18,292420,1.295754,0.6643,,1490967.316
"14-Jul-21",52.21,52.77,51.35,51.43,277756,1.290737,0.6666,,1483847.56
"15-Jul-21",51.43,51.57,50.03,50.84,282910,1.346291,0.6551,957968,1551315.724
"16-Jul-21",51.22,51.5,49.84,50.37,359324,1.243402,0.6329,,1421125.9
"19-Jul-21",49.56,51.73,49.01,51.52,419529,1.191855,0.6229,,1368236.284
"20-Jul-21",52.11,54.46,51.985,53.9,419199,1.227357,0.5998,,1409259.64
"21-Jul-21",54.16,55.4,54,55.01,289460,1.359187,0.5971,,1553462.952
"22-Jul-21",54.73,54.73,53.2,53.31,261837,1.456841,0.5898,,1665570.856
"23-Jul-21",53.75,54.28,53.49,54.07,187132,1.544053,0.5822,,1754059.252
"26-Jul-21",54.5,55,53.49,53.7,327408,1.526509,0.5813,,1068900.6944
"27-Jul-21",53.26,54.7,53.15,53.97,230891,1.474238,0.5724,,1029815.6
"28-Jul-21",54,54.45,53.51,53.95,191903,1.388722,0.5745,,968026.664
"29-Jul-21",54.345,57.4,54.345,56.92,356880,1.366045,0.5787,,957201.6256
"30-Jul-21",56.08,57.29,55.07,56.4,576084,1.33117,0.5726,1090282,944652.2448
"02-Aug-21",56.72,57.8264,56.38,57.4,416165,1.18894,0.601,,849813.4128
"03-Aug-21",57.47,57.74,55.435,57.13,416286,1.317698,0.5782,,942736.3088
"04-Aug-21",56.05,60.38,56.05,59.85,723420,1.32082,0.5727,,962853.6368
"05-Aug-21",60.9,61.96,59.6,60.06,525063,1.374995,0.5736,,1009889.8656
"06-Aug-21",60.55,60.97,59.58,59.62,625615,1.402863,0.5671,,1042843.9648
"09-Aug-21",59.375,61.9,58.01,61.15,459603,1.402847,0.5557,,1052136.2544
"10-Aug-21",61.35,64.23,61.1,62.66,539694,1.13607,0.5416,,988231.6048
"11-Aug-21",62.53,63.66,61.85,63.26,400167,0.952451,0.5301,,831667.1096
"12-Aug-21",63.21,63.41,61.76,62.34,440236,0.965987,0.5363,,847912.3114
"13-Aug-21",62.6,62.65,61.39,61.68,321106,0.972855,0.5345,1238866,848784.537
"16-Aug-21",61.65,63.17,60.69,62.4,330903,0.926884,0.5369,,807680.9056
"17-Aug-21",61.69,61.69,59.52,59.98,435758,0.885942,0.5352,,772573.8252
"18-Aug-21",59.98,61.3755,59.53,59.6,358531,0.866464,0.5385,,761234.8924
"19-Aug-21",58.97,60,58.03,58.94,305926,0.869984,0.5174,,766250.1896
"20-Aug-21",58.74,59.87,58.1,59.59,378549,0.828668,0.5102,,724710.4454
"23-Aug-21",59.96,60.5,58.73,59.84,408863,0.763877,0.4925,,673685.2478
