"Date","open AMEH Price in USD","high AMEH Price in USD","low AMEH Price in USD","close AMEH Price in USD","AMEH Volume","Days to cover 3m (on loan)","Cost To Borrow","Exchange Reported SI","Estimated Short Interest","Dividends","hidden"
"02-Jan-17",,,,,,
"03-Jan-17",,,,,,
"25-Jul-17",,,,,,
"26-Jul-17",,,,,,
"27-Jul-17",,,,,,
"28-Jul-17",,,,,,
"31-Jul-17",,,,,,
"01-Aug-17",,,,,,
"02-Aug-17",,,,,,
"03-Aug-17",,,,,,
"04-Aug-17",,,,,,
"07-Aug-17",,,,,,
"08-Jul-20",16.16,16.37,15.815,16.04,39126,8.626307,1.4769,,630632.6112
"09-Jul-20",16.02,16.31,15.595,15.69,40027,8.458125,1.4723,,616078.464
"10-Jul-20",15.64,16.4,15.54,16.39,35347,8.494433,1.4715,,525988.8291
"13-Jul-20",16.56,16.83,16.1,16.13,25871,8.407452,1.467,,515066.1768
"14-Jul-20",16.07,16.68,15.7894,16.68,39562,8.410747,1.4668,,514462.4121
"15-Jul-20",16.95,17.3,16.4387,17.22,129033,8.369523,1.4658,492794,519896.2944
"16-Jul-20",17.09,17.155,16.535,16.75,28920,8.495657,1.4645,,526812.1446
"17-Jul-20",16.77,17.1,16.67,16.86,39187,8.289716,1.4681,,513364.6581
"20-Jul-20",16.81,17.25,16.65,16.68,31512,8.323959,1.4497,,512102.241
"21-Jul-20",16.96,17,15.11,16.07,113252,8.136359,1.4454,,509687.1822
"22-Jul-20",15.91,16.4,15.91,16.37,45420,8.053396,1.4429,,505735.2678
"23-Jul-20",16.36,16.8,16.32,16.76,64125,7.528294,1.4299,,476260.5729
"24-Jul-20",16.73,16.82,16.5,16.64,33300,7.139786,1.3875,,426661.0452
"27-Jul-20",16.65,17.2,16.6,17.03,52859,6.868687,1.379,,413404.8866
"28-Jul-20",16.96,17.18,16.72,16.73,22569,6.865592,1.3604,,411335.1518
"29-Jul-20",16.74,17.15,16.66,17.05,29028,6.788231,1.3595,,405470.9032
"30-Jul-20",16.88,17.35,16.88,17.3,88284,6.638348,1.3634,,398128.2726
"31-Jul-20",17.21,17.21,16.61,16.75,46142,6.339137,1.338,401407,377628.0422
"03-Aug-20",16.98,16.98,16.58,16.72,21945,6.345438,1.3371,,379993.4534
"04-Aug-20",16.5,16.8,16.22,16.67,54831,7.072305,1.1424,,421388.1494
"05-Aug-20",16.8,17.25,16.7,17.07,40162,8.379525,1.0037,,499988.7924
"06-Aug-20",16.94,17.2,16.9,17.16,33737,8.165684,0.9991,,486831.1926
"07-Aug-20",17.2,17.5,17.11,17.17,72137,7.724934,1.0146,,464606.1832
"10-Aug-20",17.34,18,17.28,17.77,112776,7.262507,1.0168,,446422.0846
"11-Aug-20",17.94,17.96,17.45,17.63,60971,6.934094,1.0151,,451141.3273
"12-Aug-20",17.56,18,17.56,18,31536,6.336235,0.9676,,411522.4564
"13-Aug-20",17.87,17.89,17.12,17.37,89601,6.304384,0.9595,,413971.0391
"14-Aug-20",17.35,17.63,17.05,17.3,73590,6.185846,0.9516,351937,408833.0295
"17-Aug-20",17.34,17.34,16.78,16.92,26604,5.670299,0.9469,,375676.8113
"18-Aug-20",16.91,17.08,16.547,17,31758,4.911151,0.9959,,322249.5396
"19-Aug-20",17.08,17.145,16.79,16.92,23492,4.897141,1.0037,,318717.158
"20-Aug-20",16.75,17.2,16.72,17.1,26803,4.929734,1.0041,,318436.1731
"21-Aug-20",17.1,17.45,16.72,17.23,52951,4.885575,0.9964,,313659.4298
"24-Aug-20",17.48,19,17.48,18.92,492051,4.437654,0.9938,,306955.9329
"25-Aug-20",18.99,19.68,18.7327,19.29,317710,4.205136,0.9952,,260433.38
"26-Aug-20",19.39,19.5,18,18.85,201012,3.110661,1.0672,,196099.2964
"27-Aug-20",19.36,19.36,17.62,18.3,95691,2.573425,1.0059,,161539.083
"28-Aug-20",18.22,18.435,17.32,18.18,145218,3.306059,0.8784,,209437.7087
"31-Aug-20",18.25,19,18.19,18.89,203530,3.281332,0.8619,252865,209332.1276
"01-Sep-20",19,19.49,18.73,18.8,362367,3.10807,0.8866,,206798.1812
"02-Sep-20",18.85,19.42,18.4412,19.34,152294,3.104906,0.897,,208065.1544
"03-Sep-20",19.29,19.32,18.5713,19.04,114824,3.02728,0.8886,,203630.7482
"04-Sep-20",19.24,19.24,18.04,19.01,117304,3.076278,0.8908,,207255.6993
"07-Sep-20",,,,,,3.024204,0.8999,,201131.9955
"08-Sep-20",18.85,18.87,17.27,17.45,177436,3.091165,0.8868,,208100.3481
"09-Sep-20",17.57,18,17.4247,17.88,94700,2.970725,0.9086,,199548.279
"10-Sep-20",17.97,18.13,17.44,17.58,105874,2.959617,0.8931,,242168.8105
"11-Sep-20",17.9,18,17.51,17.85,76792,3.026813,0.8762,,248288.1435
"14-Sep-20",18.01,18.01,17.06,17.15,132371,3.030461,0.8752,,250816.7935
"15-Sep-20",17.48,17.79,17.11,17.16,142805,3.044949,0.8594,220573,253573.022
"16-Sep-20",17.41,17.73,17.26,17.3,101323,3.215805,0.8401,,266848.4345
"17-Sep-20",17.21,17.44,16.83,16.94,110448,3.406386,0.8146,,282854.789
"18-Sep-20",17.1,17.6,16.96,17.28,1199382,3.116613,0.803,,300353.047
"21-Sep-20",16.99,16.99,16.51,16.8,106579,3.660103,0.6794,,341013.739
"22-Sep-20",16.89,16.93,16.5,16.87,73709,3.652627,0.7738,,338459.8025
"23-Sep-20",16.87,16.88,16.22,16.33,91876,4.207853,0.7607,,385163.968
"24-Sep-20",16.24,16.79,16.21,16.48,48017,4.072364,0.7609,,317161.9167
"25-Sep-20",16.33,17,16.33,16.86,40621,4.081737,0.7771,,316434.0258
"28-Sep-20",17.05,17.66,17.05,17.53,60336,4.534309,0.7631,,340079.4514
"29-Sep-20",17.57,17.62,17.2,17.36,50226,4.511282,0.7657,,335623.8768
"30-Sep-20",17.43,17.98,17.32,17.94,70079,4.662183,0.757,389377,345174.6877
"01-Oct-20",17.99,17.99,17.44,17.78,54999,4.487349,0.7734,,328609.6554
"02-Oct-20",17.5,18.21,17.5,18.05,91320,4.413186,0.7835,,325720.1491
"05-Oct-20",18.1,18.33,17.71,17.88,34435,4.356972,0.7708,,321970.4081
"06-Oct-20",17.96,18.5,17.85,17.87,55876,4.328227,0.7942,,317603.0627
"07-Oct-20",17.92,18.49,17.92,18.36,55113,4.296642,0.7956,,316676.6561
"08-Oct-20",18.5,18.5,17.87,18.25,38653,4.428179,0.8088,,326536.2692
"09-Oct-20",18.44,18.45,17.65,17.65,45222,4.317749,0.7913,,359472.8464
"12-Oct-20",17.65,18.43,17.576,18.31,60038,4.315832,0.7919,,364028.5573
"13-Oct-20",18.22,18.56,18.17,18.31,51916,4.261371,0.7412,,356669.332
"14-Oct-20",17.975,18.58,17.975,18.04,27074,4.311557,0.7422,,360952.479
"15-Oct-20",17.54,18.71,17.54,18.56,70261,4.10433,0.7287,350246,345104.8351
"16-Oct-20",18.51,18.89,18.24,18.28,74537,4.140628,0.7275,,345455.2744
"19-Oct-20",18.55,18.57,17.99,18.08,37962,4.123305,0.7324,,347752.5987
"20-Oct-20",18.25,18.41,17.85,17.9,83944,3.902349,0.735,,328089.0602
"21-Oct-20",17.97,18.75,17.83,18.01,35339,3.872315,0.7312,,325752.7982
"22-Oct-20",18.07,18.45,17.87,18.07,78152,3.974074,0.7243,,332644.7711
"23-Oct-20",18.26,18.29,17.92,18.21,21117,4.375093,0.7213,,364924.1244
"26-Oct-20",18,18.0541,17.75,17.8,24782,4.308015,0.726,,366357.316
"27-Oct-20",17.87,18.33,17.7444,18.07,143321,4.274718,0.7265,,365551.7502
"28-Oct-20",17.775,17.78,17.06,17.33,57798,3.79696,0.739,,324923.2142
"29-Oct-20",17.22,17.85,17.02,17.77,51279,3.73136,0.7405,,320615.1884
"30-Oct-20",17.65,17.89,17.04,17.26,44677,3.804949,0.7317,319174,327690.1576
"02-Nov-20",17.55,17.805,17.27,17.54,41178,3.731108,0.7273,,321911.0986
"03-Nov-20",17.74,18.25,17.47,17.96,89166,3.756298,0.72,,323312.0826
"04-Nov-20",17.92,18.38,17.44,17.76,59809,3.643328,0.7258,,315256.4246
"05-Nov-20",18.32,18.63,17.42,17.75,130940,3.546318,0.7238,,310177.8576
"06-Nov-20",17.84,17.84,17.06,17.19,44307,3.492069,0.7242,,305624.6596
"09-Nov-20",18.2,18.61,17.6,17.67,106957,3.374007,0.7231,,299880.6252
"10-Nov-20",18.14,18.5,17.78,17.93,119771,3.341824,0.7259,,289714.2398
"11-Nov-20",18.14,18.75,18.03,18.2,93094,3.350952,0.7259,,289714.2398
"12-Nov-20",18.29,18.73,17.97,18.44,94986,3.302499,0.7356,,286873.5912
"13-Nov-20",18.29,18.99,18.29,18.92,110970,3.124088,0.7355,292361,274361.9704
"16-Nov-20",18.8,19.45,18.285,18.56,336598,2.965933,0.7312,,270723.3868
"17-Nov-20",18.45,18.95,18.26,18.6,54848,3.03858,0.7265,,275127.988
"18-Nov-20",18.7,18.81,18.09,18.34,56277,2.900743,0.7278,,263701.5588
"19-Nov-20",18.19,18.52,18.19,18.38,34155,2.792108,0.7419,,253902.917
"20-Nov-20",18.16,18.73,18.16,18.54,44177,2.851237,0.7426,,259967.223
"23-Nov-20",18.6,18.96,18.4282,18.61,50011,2.782202,0.7387,,256583.9786
"24-Nov-20",18.65,18.91,18.29,18.5,69685,2.716596,0.746,,265346.8436
"25-Nov-20",18.42,18.79,18.14,18.18,40056,2.938234,0.7491,,270053.8557
"26-Nov-20",,,,,,3.024332,0.7495,,269819.9669
"27-Nov-20",18.78,18.78,18,18.29,24404,3.142752,0.7722,,273182.1184
"30-Nov-20",18.585,18.585,18.08,18.22,53269,3.241244,0.7693,287688,278152.2554
"01-Dec-20",18.41,18.62,18.01,18.03,51179,3.387927,0.7577,,283941.0032
"02-Dec-20",17.99,18.07,17.68,17.85,41415,3.525301,0.7539,,280578.8517
"03-Dec-20",17.8,17.99,17.59,17.68,47213,3.511149,0.7327,,274614.6873
"04-Dec-20",17.68,18.08,17.51,18.05,50418,3.374629,0.6031,,261078.373
"07-Dec-20",17.68,18.3,17.68,17.89,89495,3.402849,0.6078,,262013.9282
"08-Dec-20",17.68,18.018,17.52,17.98,54731,3.380036,0.6062,,258651.7767
"09-Dec-20",17.88,18.5,17.77,18.21,104150,3.385987,0.598,,264672.96
"10-Dec-20",18.07,18.37,17.61,17.78,54378,3.403138,0.599,,264155.1216
"11-Dec-20",17.78,17.89,17.005,17.52,71899,3.423216,0.599,,264155.1216
"14-Dec-20",17.52,17.8,17.15,17.26,69997,3.481782,0.5981,,268355.3664
"15-Dec-20",17.4,17.77,17.17,17.59,63905,3.386526,0.604,315737,257912.292
"16-Dec-20",17.63,17.905,17.31,17.71,85850,3.824884,0.5667,,288378.4512
"17-Dec-20",17.85,18.38,17.66,18.02,83054,3.519008,0.6002,,264471.5784
"18-Dec-20",18.19,18.88,17.99,17.99,264538,3.47124,0.6027,,268038.9096
"21-Dec-20",17.73,17.8307,17.43,17.57,37592,4.468621,0.6053,,275518.7976
"22-Dec-20",17.5,17.9,17.44,17.47,54542,4.441422,0.5868,,270743.1768
"23-Dec-20",17.51,17.94,17.45,17.59,25300,4.418022,0.5793,,266456.6256
"24-Dec-20",17.5,17.665,17.46,17.48,12060,4.528853,0.5795,,328429.6274
"25-Dec-20",,,,,,4.565164,0.5794,,332597.3558
"28-Dec-20",17.57,17.97,17.53,17.64,30898,4.431671,0.5967,,322146.4611
"29-Dec-20",17.6,17.63,17.3,17.63,34362,4.447817,0.5966,,321420.266
"30-Dec-20",17.7,17.98,17.6,17.83,33329,4.446043,0.5927,,320031.0232
"31-Dec-20",17.975,18.82,17.93,18.27,111885,4.414762,0.5983,313553,320978.2342
"01-Jan-21",,,,,,4.42837,0.5983,,321830.7241
"04-Jan-21",18.255,19.3,18.255,19.25,166876,4.34735,0.6,,322493.7718
"05-Jan-21",19.11,19.8,19.0223,19.66,678446,3.76935,0.5986,,317820.8642
"06-Jan-21",19.8,22.4099,19.8,21.38,338990,3.715039,0.598,,332092.1766
"07-Jan-21",21.38,22.72,21.38,21.92,153190,4.329477,0.5935,,394008.2023
"08-Jan-21",21.9,21.9,20.72,21.36,89051,3.047981,0.5981,,279111.508
"11-Jan-21",21.19,21.28,20.54,21.12,57165,3.230922,0.5822,,299097.6601
"12-Jan-21",21.12,21.5,21.11,21.5,63032,3.138548,0.5805,,282605.3189
"13-Jan-21",21.45,21.5,21.15,21.3,45305,3.27467,0.5773,,294081.3587
"14-Jan-21",21.33,22.24,21.33,21.71,72415,3.213635,0.5803,,289660.2614
"15-Jan-21",21.45,21.99,21.22,21.67,48538,3.20699,0.578,309299,290193.3015
"18-Jan-21",,,,,,3.203511,0.5775,,291447.5135
"19-Jan-21",21.94,22.12,21.76,21.96,38752,3.178437,0.5843,,286587.442
"20-Jan-21",21.94,22.705,21.94,22.42,40917,3.104216,0.6047,,280065.5396
"21-Jan-21",22.58,22.58,21.89,22.2,48148,3.082477,0.5983,,276271.5483
"22-Jan-21",22.01,22.48,22,22.36,50962,3.066176,0.6133,,275613.087
"25-Jan-21",22.4,22.4,21.99,22.24,36587,2.947721,0.6076,,266112.4311
"26-Jan-21",22.5,22.6,21.58,22.55,34254,3.029851,0.6139,,270909.792
"27-Jan-21",22.13,22.13,21.42,21.43,157324,3.113764,0.6238,,304009.9871
"28-Jan-21",21.65,21.9396,20.5103,21.64,70133,3.250875,0.6198,,313227.0973
"29-Jan-21",21.63,22.11,21.05,22,67717,3.12802,0.6193,382340,301937.6838
"01-Feb-21",22.176,23.97,22.08,23.6,114537,3.095381,0.6226,,304628.5851
"02-Feb-21",23.61,23.7,22.5758,23.3,54460,3.164396,0.6246,,309515.5093
"03-Feb-21",23.19,23.58,22.82,23.24,66145,3.393285,0.6298,,333393.3921
"04-Feb-21",23.25,23.64,23.1325,23.59,45111,3.307365,0.6379,,322382.3477
"05-Feb-21",23.49,23.6,23.19,23.59,35320,3.525823,0.654,,342146.5538
"08-Feb-21",23.73,23.795,23.14,23.7,52591,3.603011,0.633,,347373.7069
"09-Feb-21",23.75,24.5,23.73,24.32,62626,3.458542,0.6358,,420382.83
"10-Feb-21",24.5,24.97,24.36,24.78,60462,3.517366,0.6386,,423900.358
"11-Feb-21",24.93,24.93,24.23,24.51,53274,3.527557,0.6368,,419885.788
"12-Feb-21",24.53,24.86,24.31,24.55,41242,3.580389,0.6326,409601,422026.892
"15-Feb-21",,,,,,3.607307,0.6326,,422026.892
"16-Feb-21",24.64,24.735,24.04,24.07,65108,3.436491,0.6305,,400615.852
"17-Feb-21",24,24.45,23.89,24.02,59550,3.669015,0.6294,,404706.89
"18-Feb-21",23.99,24.17,23.55,23.64,68166,3.627604,0.6327,,401227.596
"19-Feb-21",23.69,23.69,23.1,23.59,113553,3.628793,0.6303,,406083.314
"22-Feb-21",23.32,24.13,23.29,23.82,57094,3.606519,0.6322,,408415.588
"23-Feb-21",23.76,24.445,23.11,24.18,68023,3.673188,0.6309,,414915.368
"24-Feb-21",24.22,24.7094,24.21,24.62,62718,3.663846,0.6309,,402719.7032
"25-Feb-21",24.51,24.61,24.19,24.55,56973,3.710154,0.6351,,406774.7531
"26-Feb-21",24.65,25.2299,24.2,24.75,97011,3.61896,0.634,397223,401286.0997
"01-Mar-21",25,25.39,24.68,25.32,73888,3.546932,0.6359,,399483.8553
"02-Mar-21",25.48,25.54,25,25.25,69590,3.565286,0.6315,,403006.4239
"03-Mar-21",25.25,25.25,23.8501,24.76,48630,3.503301,0.6363,,396575.6882
"04-Mar-21",24.985,24.99,24.11,24.11,70335,3.534124,0.6293,,401859.5411
"05-Mar-21",24.51,24.63,23.2,24.44,120486,3.541823,0.6208,,408290.2768
"08-Mar-21",24.46,25.2,24.45,24.63,62392,3.624776,0.6294,,415663.0948
"09-Mar-21",24.72,25.68,24.72,24.85,57224,3.691449,0.6197,,419189.4319
"10-Mar-21",25.06,25.62,24.69,24.84,56738,3.917198,0.6139,,440718.9185
"11-Mar-21",25.859,27.35,25.42,27.1,165682,3.591859,0.6095,,412953.0308
"12-Mar-21",27.34,27.81,26.86,27.73,87072,3.576919,0.6144,,412476.3632
"15-Mar-21",27.5,27.5,26.4704,27.04,83762,3.4977,0.6147,370088,404373.014
"16-Mar-21",27.03,27.12,26.8,26.98,43393,3.491549,0.6146,,402108.8429
"17-Mar-21",26.96,27.45,26.75,27,63442,3.56671,0.6148,,408980.8008
"18-Mar-21",27.07,27.18,26.82,27.06,33428,3.576964,0.6176,,406239.9621
"19-Mar-21",26.96,27.96,26.75,27.7,176447,3.637237,0.6232,,406001.6283
"22-Mar-21",27.5,27.61,26.76,26.81,64644,3.641912,0.6208,,408702.7447
"23-Mar-21",26.62,26.75,26.16,26.39,45924,3.519899,0.6083,,394323.2721
"24-Mar-21",26.075,26.83,25.95,26.02,59439,3.389209,0.6128,,349807.1776
"25-Mar-21",25.71,26.03,25.51,25.92,52199,3.359616,0.6169,,349511.1072
"26-Mar-21",26.06,26.61,25.85,26.41,38713,3.43157,0.6215,,353878.1456
"29-Mar-21",26.42,27.18,26.275,26.95,67918,3.69147,0.6266,,383411.168
"30-Mar-21",27.13,27.13,26.71,26.76,58000,3.550493,0.6322,,370421.0792
"31-Mar-21",27.09,27.46,26.85,27.09,63435,3.566057,0.6291,389072,374195.9768
"01-Apr-21",27.2,27.98,27.12,27.97,100913,3.980122,0.6072,,416756.0968
"02-Apr-21",,,,,,3.980122,0.5979,,416756.0968
"05-Apr-21",28,28.3292,27.51,28.02,51327,4.094895,0.6079,,419346.7128
"06-Apr-21",28,28,27.18,27.43,61946,4.809274,0.6152,,433447.0656
"07-Apr-21",27.4,27.521,26.18,26.51,55674,5.002574,0.6134,,422640.496
"08-Apr-21",26.53,26.85,26.205,26.7,46175,5.317777,0.6424,,437925.1304
"09-Apr-21",27.255,27.255,26.36,26.92,30907,5.319163,0.6199,,449066.9024
"12-Apr-21",26.78,27,26.52,26.58,25686,5.324041,0.6225,,445993.2336
"13-Apr-21",26.49,27.1,26.0801,26.88,48319,5.38655,0.6255,,449572.696
"14-Apr-21",26.93,27.42,26.93,27.06,46442,5.205345,0.6398,,434593.424
"15-Apr-21",27.11,27.18,26.7,27.13,44141,5.33761,0.6419,406656,442491.5856
"16-Apr-21",27.37,27.415,26.7,27.04,23346,5.457652,0.6429,,449611.6032
"19-Apr-21",26.89,26.92,26.15,26.78,38530,5.499678,0.6386,,450195.2112
"20-Apr-21",26.7,26.96,26.29,26.44,30993,5.595604,0.6411,,457159.6
"21-Apr-21",26.47,27.32,26.39,26.86,51053,5.609704,0.6325,,459455.1248
"22-Apr-21",26.97,27.2,26.68,27,65269,5.619825,0.6373,,462256.4432
"23-Apr-21",27.19,27.68,26.81,27.5,75093,6.348375,0.5793,,525325.0144
"26-Apr-21",27.68,27.99,27.51,27.82,88342,5.873841,0.5913,,452364.1344
"27-Apr-21",27.79,28.89,27.395,28.39,125775,5.766868,0.5902,,454031.424
"28-Apr-21",28.28,28.95,28.28,28.71,51762,6.026253,0.5886,,462530.5344
"29-Apr-21",29.21,29.9,28.55,29.61,89735,5.988811,0.5866,,461839.2192
"30-Apr-21",29.37,30.45,29.345,29.69,116631,5.774294,0.5838,387247,450615.5136
"03-May-21",30.03,31.09,29.4403,30.81,216173,5.689659,0.5801,,456268.032
"04-May-21",30.77,31.13,30.2,30.57,61934,5.900172,0.593,,472656.2688
"05-May-21",30.61,31.1357,30.275,30.58,71057,6.411007,0.5837,,516778.4448
"06-May-21",30.49,32.3,30.48,32.23,116347,5.825686,0.575,,478593.4464
"07-May-21",32.23,33.68,31.94,33.46,155334,5.809778,0.5822,,486604.5696
"10-May-21",33.5,35.59,33.5,34.61,178597,5.565085,0.5809,,480342.0672
"11-May-21",34.06,34.76,33.89,34.31,116176,5.596117,0.5803,,420201.7197
"12-May-21",34.14,35.36,34.14,34.44,113265,5.562625,0.5881,,423144.7969
"13-May-21",34.6,34.6,30.7835,31.22,229464,5.266002,0.5955,,416793.9461
"14-May-21",31.33,31.71,30.47,30.9,148902,5.299708,0.5986,487958,425507.0036
"17-May-21",31.18,31.56,30.61,31.33,187629,5.088739,0.5823,,418614.007
"18-May-21",31.41,33.5,31.32,33.08,192833,4.667953,0.5718,,394023.8225
"19-May-21",32.9,33.19,32,32.58,128628,4.315361,0.5664,,368465.5205
"20-May-21",32.56,33.08,32.25,33.02,163638,4.10314,0.5708,,353633.9604
"21-May-21",33.25,34.18,32.8,33.77,179223,4.09569,0.5768,,359132.8678
"24-May-21",34.095,35,33.63,34.92,273125,3.969864,0.5868,,363082.7872
"25-May-21",35,35.5,34.06,34.13,220239,3.672804,0.5967,,395880.3254
"26-May-21",34.37,35.42,34.2619,35.21,133342,3.376099,0.5951,,368652.269
"27-May-21",34.93,35.49,34.55,34.79,126715,3.580702,0.5309,,392952.5774
"28-May-21",35.06,35.41,34.28,34.88,100335,3.535877,0.5353,497497,388414.568
"31-May-21",,,,,,3.535877,0.5353,,388414.568
"01-Jun-21",35.11,35.74,34.78,35.17,175584,3.503705,0.5384,,389976.0336
"02-Jun-21",35.25,35.48,34.85,35.19,101320,3.670298,0.5522,,410323.8822
"03-Jun-21",35.19,35.82,34.44,35.76,189204,3.673766,0.5389,,418570.3724
"04-Jun-21",35.79,37.17,35.41,36.93,208773,3.684202,0.5448,,430330.1602
"07-Jun-21",36.95,39.53,36.89,39.48,249590,4.039137,0.5462,,483468.7864
"08-Jun-21",39.31,41.58,38.91,41.38,273027,3.484964,0.548,,427743.9828
"09-Jun-21",41.65,43.15,41.65,42.85,276493,3.129431,0.5402,,507347.4406
"10-Jun-21",42.94,43.23,39.86,40.21,360774,3.193634,0.5541,,539933.4941
"11-Jun-21",45.36,48.4799,45.23,48.34,1841694,2.536605,0.5669,,532670.0379
"14-Jun-21",48.103,49.98,47.62,48.88,3650041,1.773671,0.5678,,518541.1231
"15-Jun-21",48.58,50.83,48.3075,50.74,755921,1.851914,0.5728,688402,565206.3417
"16-Jun-21",50.75,53.205,49.48,52.97,609373,4.150305,0.7574,,1316625.8105
"17-Jun-21",52.61,55.88,52.61,55.17,576155,3.562673,0.6509,,1173694.9224
"18-Jun-21",55.29,55.31,52.325,53.47,686938,3.729728,0.6513,,1282049.769
"21-Jun-21",53.63,56.12,53.5,56.02,325164,3.73961,0.6703,,1315581.0668
"22-Jun-21",56.16,58.76,56.105,58.16,437467,4.462117,0.7098,,1590348.6599
"23-Jun-21",58.77,59.37,54.93,56.74,553402,4.071969,0.6855,,1496918.7233
"24-Jun-21",57.64,61.015,57.2496,60.11,469728,4.308306,0.6759,,1980050.6726
"25-Jun-21",61.91,62,55.24,56.5,2547322,4.17844,0.6635,,2210596.5024
"28-Jun-21",56.31,62.62,56,62.07,464873,4.349365,0.6697,,2383110.0436
"29-Jun-21",62.97,63.27,59.82,62.37,338581,9.739472,0.6302,,5346405.2928
"30-Jun-21",62.65,63.32,60.53,62.81,356722,9.378494,0.6438,1533981,5223869.7368
"01-Jul-21",63.36,66.29,61.8,65.48,399171,9.483456,0.6379,,5439614.9236
"02-Jul-21",65.99,67.24,64.57,66.36,341265,9.530012,0.6474,,5531241.2298
"06-Jul-21",66.98,74.49,66.7,74.15,688016,9.182599,0.6387,,5495375.4856
"07-Jul-21",74.99,81.36,72.4,80.75,940816,8.566648,0.6408,,5340278.515
"08-Jul-21",77.285,80.25,73.56,79.45,679815,8.216877,0.6358,,5267652.104
"09-Jul-21",80.3,86.38,80.3,85.39,623021,8.024752,0.6561,,5275706.4074
"12-Jul-21",85.57,92.74,83.26,91.11,802552,7.620742,0.6605,,1520175.171
"13-Jul-21",90.43,91.45,76.5,79.02,1039022,7.271799,0.6592,,1511891.6736
"14-Jul-21",75.81,87.9,75.8,86.5,642759,7.399874,0.6617,,1575245.0889
"15-Jul-21",85.72,86.1295,71.62,78.05,990306,6.665842,0.6567,1564266,1471241.1771
"16-Jul-21",78.99,84.98,76.35,77.42,656540,6.667157,0.6838,,1505602.3515
"19-Jul-21",73.61,83.1699,72.76,77.84,667161,6.952236,0.6008,,1607305.2918
"20-Jul-21",81.696,87.3,75.94,86.12,573780,6.728497,0.5868,,1585522.7616
"21-Jul-21",86,103.58,85.29,102.45,1229001,6.120337,0.605,,1503301.38
"22-Jul-21",101,102.55,93.2,97.45,538655,5.990361,0.5889,,1495631.475
"23-Jul-21",100,114.32,99.32,112.84,713689,5.778267,0.5787,,1473848.9448
"26-Jul-21",112.08,114.55,106.555,110.87,417622,5.761516,0.583,,1579908.66
"27-Jul-21",110.38,112,91.13,97.15,672828,5.652343,0.5781,,1579282.9536
"28-Jul-21",97.01,101.91,95.01,98.4,343547,5.738635,0.5834,,1614478.9386
"29-Jul-21",98.3,103.5,96.51,99.08,302795,5.902113,0.5871,,1673451.7668
"30-Jul-21",98.37,99,85,88.37,622847,4.739967,0.6655,1499019,1366386.351
"02-Aug-21",88.37,93.5,88.0953,89.16,440652,4.703257,0.6567,,1369358.4564
"03-Aug-21",89.16,90.803,84.5,88.92,601967,4.537992,0.661,,1324620.4488
"04-Aug-21",87.5,94.74,87.4586,91.84,458155,4.367653,0.6639,,1284105.9594
"05-Aug-21",91.57,95.83,90.42,93.85,388724,4.030277,0.6701,,1196350.6368
"06-Aug-21",90.4,91.6935,79.29,80.96,658865,3.845252,0.6706,,1161154.6518
"09-Aug-21",77.57,85.95,77.15,84.83,511785,3.781428,0.6699,,1167880.9956
"10-Aug-21",84.25,84.2899,81.89,82.01,516476,3.770534,0.6727,,1276414.6785
"11-Aug-21",83.11,83.11,77.83,79.87,374680,3.678823,0.6665,,1252280.4726
"12-Aug-21",79.15,79.55,75.38,75.56,590861,3.476542,0.6635,,1199215.2
"13-Aug-21",75.6,79.21,74.09,76.54,340914,3.369621,0.6667,1504325,1169684.5257
"16-Aug-21",75.16,77.8699,74.1824,75.65,242024,3.629917,0.6483,,1274915.6595
"17-Aug-21",74.5,78.5,74.25,74.92,378964,3.635617,0.6454,,1270418.6025
"18-Aug-21",74.26,75.48,72.55,73.65,335345,3.571644,0.6443,,1253179.884
"19-Aug-21",72.36,73.49,68.45,68.79,437685,3.67388,0.638,,1297550.8464
"20-Aug-21",69.49,71.38,69.42,70.19,324051,3.545819,0.6209,,1259026.0581
"23-Aug-21",70.6,74.15,70.6,71.91,360864,3.427952,0.6171,,1236840.5769
"24-Aug-21",71.7,72.18,68.65,70.29,312742,3.353931,0.6101,,1545242.64
"25-Aug-21",70.6,72.88,69.46,71.98,386822,3.341837,0.6079,,1544340.045
"26-Aug-21",72.06,73.77,69.37,69.55,273562,3.420866,0.6036,,1583151.63
"27-Aug-21",69.77,76.4999,69.07,75.08,519725,3.588652,0.5986,,1677773.6725
"30-Aug-21",74.93,75.16,70.71,71.32,318629,3.53437,0.5936,,1682286.6475
"31-Aug-21",71.87,77.23,71.83,75.91,381858,3.55073,0.5898,2201555,1680782.3225
"01-Sep-21",75.12,78.2,72.391,76.86,334862,3.652582,0.5874,,1717638.285
"02-Sep-21",77.9,80.4099,77.01,79.49,528214,3.690769,0.5881,,1751335.165
"03-Sep-21",79.33,80.5232,77.909,80.03,407385,3.744138,0.5884,,1790447.615
"06-Sep-21",,,,,,3.67387,0.5884,,1793456.265
"07-Sep-21",82.65,88.7,79.87,84.37,1196092,3.565362,0.5903,,1766227.9825
"08-Sep-21",83.36,89.47,83,87.45,759796,3.452422,0.5912,,1731929.3725
"09-Sep-21",87.45,94.18,87.03,91.69,854867,3.528453,0.5932,,1795261.455
"10-Sep-21",92.35,98.8899,90.01,94.88,898271,3.70038,0.5926,,2503388.1905
"13-Sep-21",95.28,96.34,87.46,89.6,897095,4.251587,0.6019,,2830319.108
